rank_hoa2,Gene,Distance_hoa2,boxcox-transformed distance_hoa2,Z_hoa2,FC_hoa2,p-value_hoa2,adjusted p-value_hoa2,rank_hoa3,Distance_hoa3,boxcox-transformed distance_hoa3,Z_hoa3,FC_hoa3,p-value_hoa3,adjusted p-value_hoa3,mean_rank,max_rank,replicated_top50,replicated_fdr_0_05,replicated_nominal_0_05
258,ECRG4,1.228288264292737e-16,-26.011730540143887,-1.187653019179535,3.7244551739166795e-23,0.9999999999951307,0.9999999999964178,273,1.6393893722152988e-16,-25.848642592897917,-1.2198884241245818,1.7418949444901692e-23,0.99999999999667,0.9999999999972699,265.5,273,False,False,False
234,TSC2,1.3243312759800908e-16,-25.97538786150684,-1.181826384519871,4.3296761984056066e-23,0.9999999999947499,0.9999999999964178,299,1.4171517842591767e-16,-25.919068312606868,-1.2312547653108423,1.3016387342388979e-23,0.9999999999971214,0.9999999999972699,266.5,299,False,False,False
236,KEAP1,1.3195018019731213e-16,-25.97715271221934,-1.182109333953326,4.298155486927348e-23,0.9999999999947691,0.9999999999964178,300,1.3440766878642866e-16,-25.944612058763163,-1.2353773917488478,1.1708623071638666e-23,0.9999999999972699,0.9999999999972699,268.0,300,False,False,False
296,SYBU,1.055886200208518e-16,-26.084574467930956,-1.1993317112932613,2.752303831792045e-23,0.9999999999958141,0.9999999999964178,240,1.8216798032071434e-16,-25.79754261274333,-1.2116411557764766,2.1508088498987673e-23,0.9999999999962996,0.9999999999972699,268.0,296,False,False,False
292,IRF7,1.0812617799529689e-16,-26.073150837666237,-1.197500219434768,2.8861829103497345e-23,0.9999999999957135,0.9999999999964178,249,1.7711756218787552e-16,-25.81117953206424,-1.2138420829146235,2.0332041155120737e-23,0.9999999999964022,0.9999999999972699,270.5,292,False,False,False
267,TMEM161B-AS1,1.1958544185463636e-16,-26.024635521197396,-1.1897220083875024,3.530358196584352e-23,0.9999999999952592,0.9999999999964178,276,1.6302769503733738e-16,-25.85134104953034,-1.2203239408489719,1.7225843795920673e-23,0.9999999999966884,0.9999999999972699,271.5,276,False,False,False
261,YAP1,1.2218266044371023e-16,-26.014274689957155,-1.188060909627826,3.6853717425892954e-23,0.9999999999951562,0.9999999999964178,283,1.5793374446571775e-16,-25.86670350221529,-1.222803360007151,1.6166186790197356e-23,0.9999999999967919,0.9999999999972699,272.0,283,False,False,False
283,RPL32P3,1.1424554783835627e-16,-26.046648775029766,-1.1932512801022437,3.222112620663905e-23,0.999999999995471,0.9999999999964178,268,1.6793556657065306e-16,-25.836978433291392,-1.2180058900406325,1.8278607012048032e-23,0.9999999999965887,0.9999999999972699,275.5,283,False,False,False
259,IFIT2,1.2251865323965047e-16,-26.012950143976468,-1.1878485519863746,3.7056685819012986e-23,0.999999999995143,0.9999999999964178,295,1.4528194289381545e-16,-25.907065791075183,-1.2293176213897241,1.367983963662795e-23,0.9999999999970489,0.9999999999972699,277.0,295,False,False,False
291,HTRA2,1.0819380519015588e-16,-26.07284999985793,-1.197451987656964,2.8897943483282805e-23,0.9999999999957109,0.9999999999964178,270,1.6711433163033188e-16,-25.839352836130978,-1.218389106185244,1.8100272812418342e-23,0.9999999999966055,0.9999999999972699,280.5,291,False,False,False
286,NSUN6,1.121202458241688e-16,-26.055691976728948,-1.1947011300976447,3.103346218200544e-23,0.9999999999955552,0.9999999999964178,278,1.6039011208852062e-16,-25.859235845770325,-1.2215981194875505,1.6672967738826806e-23,0.999999999996742,0.9999999999972699,282.0,286,False,False,False
295,UQCRC1,1.0679560957032368e-16,-26.07910764810889,-1.1984552442014573,2.815586957538331e-23,0.9999999999957663,0.9999999999964178,281,1.589148404154061e-16,-25.863707289891643,-1.2223197870784284,1.6367661705861043e-23,0.999999999996772,0.9999999999972699,288.0,295,False,False,False
293,TTC21B,1.0809532339433269e-16,-26.073288154819753,-1.197522234787407,2.8845359582825426e-23,0.9999999999957148,0.9999999999964178,288,1.5434622561358129e-16,-25.87781708913309,-1.2245970345515207,1.544008743838594e-23,0.9999999999968648,0.9999999999972699,290.5,293,False,False,False
294,TEAD1,1.0771473931593803e-16,-26.07498509539655,-1.1977942965382453,2.864259856923562e-23,0.9999999999957299,0.9999999999964178,297,1.441076508698738e-16,-25.91098520717105,-1.2299501945573204,1.345958921458984e-23,0.9999999999970728,0.9999999999972699,295.5,297,False,False,False
