,baseMean,log2FoldChange,inferential_status
LINC00426,2.28930454398673,1.8328445670460152,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UBE2L5,2.284465213606148,0.14288232189788472,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ALOX5AP,41.65027387172888,1.577084410921606,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FRY-AS1,1.4294440683704863,-0.08644915748700811,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC169,2.8579647369083605,2.0610455067102182,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC02334,2.9526265494645885,-0.014648372337813761,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ENOX1,1.119091534713819,1.7313296966832998,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC25A30-AS1,1.3404339135792498,-0.9312030902579094,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CPB2-AS1,3.0999787260850638,-0.695311216600341,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LRRC63,1.5329994049868625,-0.2802604444899952,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CYSLTR2,1.3488948211955782,0.33658282806840284,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OLFM4,0.08251735714436073,-2.209757631458086,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00402,0.25786150787391854,-0.5870383776178498,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LMO7-AS1,1.6037918177582486,-1.3111887548700032,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLAIN1,1.346532980878559,-1.8220018690017314,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLITRK5,0.9347637120828381,-3.3332768597514537,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CLDN10,1.764101121098619,-6.189207565712855,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
STK24-AS1,3.1692204051630273,-1.3057642284355697,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GPR18,3.0511461518725906,0.32638395859519986,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MCF2L-AS1,2.628707044545501,-0.3071252541760843,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GRTP1,1.193018950304323,-0.31303195411119766,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TMEM253,2.3764815510038946,-0.8450093948489961,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RPGRIP1,0.6177245773643542,-0.4018003114135769,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SALL2,1.9527809137213201,-1.896986806845801,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TRAV17,1.431181280928077,1.9851333826493194,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EFS,2.618111593696405,3.013961613073003,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
THTPA,1.2935941662066897,-0.7783619978469571,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FITM1,2.2429579998120155,-0.3714956039693434,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TGM1,1.2811698141843824,0.966701072622669,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GZMB,46.04665381137745,2.145589921887564,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
COCH,2.0004988021564487,1.696949616314672,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AKAP6,2.8597661852335414,0.6284430887379122,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC25A21,0.9148430902133956,-2.7994772555857934,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00640,1.076923289566871,-0.29524936378347394,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DACT1,2.3198684857903893,-1.0497038773717438,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SIX4,1.7986021487768251,2.4406559111482156,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FAM71D,2.409368076609686,-0.06710246102246172,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GALNT16,1.200441556931268,0.5673124691934208,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADAM20,1.6411079847332852,1.3593249919579404,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MAP3K9,1.884528462436856,-2.129229446300583,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RGS6,0.981725675043111,-4.152611792331353,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ACOT4,0.5615549902867671,-5.083146346666069,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TSHR,2.404990957790091,2.865525320735641,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC01146,1.16416356409946,-1.1436051569739392,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EML5,2.9120182371113374,-0.6162571769611117,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC02321,1.827227919869422,-0.35569338122120686,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC24A4,3.1137312732668576,1.8505096422210265,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ITPK1-AS1,1.3934541766720245,1.1366744749420765,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
UNC79,1.5287864025862288,1.2729150635009285,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ASB2,0.381997710310421,0.046230094090447274,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GSC,0.46451506745478177,0.33477196405529513,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TCL1A,1.9467611552976116,-0.42207527820749347,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC01550,3.1153755402492154,1.08057744315879,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BEGAIN,0.9801576416000009,1.5174938570324321,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MEG9,1.698836815384698,2.3352337038975417,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DIO3OS,1.442218836227156,-5.192314203353935,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00239,2.235706199924032,-1.0171946015780033,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AMN,1.635280111025267,0.004415167492025991,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TDRD9,1.475883801939148,-0.8383614242277387,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PLD4,2.6189183596906105,-0.7256155711839445,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TEX22,1.2510152362873737,-1.1612094836400473,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IGHD,0.8240906975515099,-3.1993886912731844,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FAM30A,0.43127555569557013,-2.10483967878256,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IGHV3-23,0.8598124721786954,-3.3353865467805144,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GOLGA8Q,0.9757126093067251,1.53058581983598,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GOLGA8O,1.896137027847394,-6.279300229102943,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPINT1,1.9828150690673738,2.584421947804949,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OIP5,2.850386714466485,0.42580790090292897,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ITPKA,1.1695898605028092,0.8280477462258843,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
JMJD7-PLA2G4B,0.914995339059397,0.08047848077440545,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DUOX2,0.41945035131642106,-3.869554993787526,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GATM,1.7462263306633738,-0.09974448635855747,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ATP8B4,1.1167940845194095,-0.4631206575605019,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC27A2,1.482389229221132,2.0357916881923055,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HDC,3.0788799413802925,3.1631007575277943,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GLDN,2.5835532214140704,-0.2042204657274562,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CERNA1,2.607144915798962,-1.28591006667346,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FAM81A,1.3805919294467657,2.0152412740012,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TPM1-AS,0.8076462322952234,1.1727648158568142,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CA12,2.894854760710744,1.3281278970910722,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IGDCC4,1.5828490490692637,2.261841528347377,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LCTL,2.120914858881617,1.5402586216084955,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CORO2B,1.3031283306939163,-4.996607837634824,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HEXA-AS1,3.1364805442866084,0.1504620818106649,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADPGK-AS1,2.75475340582386,1.509067998907505,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LOXL1-AS1,2.0730643890015665,0.258186206291552,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ODF3L1,0.5409159548603141,0.5705950679220617,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NRG4,2.913402998408993,1.2178108703930108,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ACSBG1,1.5655251831772372,2.189406800000557,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ARNT2,1.0800087583225577,0.3871339947090707,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TMC3-AS1,2.392747487042949,-1.367802443908488,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SAXO2,2.0949856616953637,1.5743913273436914,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CPEB1,0.7878122098222377,1.179181685545871,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FSD2,1.6429629865827242,2.2876098146079635,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NTRK3,0.3708928393711947,-1.4323874225862014,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ACAN,17.865772422447716,3.1753931689988026,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TICRR,2.8117254364732815,3.1279151081368752,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00924,29.57239996317664,0.9511867071884648,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00923,0.4265191843878145,0.257552123089816,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADAMTS17,1.9120390770109665,-0.22197982216082393,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SPATA41,1.7670425201912263,-0.07409859932764894,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HBM,1.3808750822435927,-5.9309016941495445,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC00235,0.8432422679836257,-1.9833579568751063,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RHBDL1,0.6561188707670614,0.895446963628895,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FBXL16,0.8663468002381884,1.2416254402841909,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CACNA1H,2.124075020648442,0.2584467478142516,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BAIAP3,1.0321204070434542,-1.9853625939185942,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCDC154,0.39681669601329744,0.10808549877478756,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RAB26,1.3416543939830912,-0.5216681990865896,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZG16B,0.46822918221843185,-0.8765616535469073,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TVP23A,0.5781110628847407,0.7214078004082782,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ABCC6,0.6095761412432861,-0.40949953986068865,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ACSM5,0.7966809793832287,1.1767631931773836,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CRYM,0.926047064521694,1.4277582583601724,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OTOA,1.9718588597169726,-1.2362079821315273,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC02195,0.886690956177499,1.2997102097419397,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
IL21R-AS1,1.038772397548641,1.578357887005807,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SBK1,2.390787768797677,0.45901044563240506,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NPIPB6,2.2552078068357075,-0.7192659916671673,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ATP2A1,1.2028167414432513,0.0016862089408070944,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
BOLA2,0.7481483099709563,-4.37376786396738,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NPIPB13,1.7896868864302082,-1.3212893132692518,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CTF1,2.218654510531498,0.5204890222152305,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
STX1B,2.7269697757115687,1.3549781063905992,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PRSS53,0.8785426469025858,-0.4207832194762557,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC5A2,0.5782553609001457,-0.8576919032345782,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
AHSP,2.2067701437642255,-6.438641531675694,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NKD1,0.7737288216371606,-0.3512536575846284,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SNX20,3.1098631166204496,-0.6797076412316554,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NOD2,2.1612980865381957,0.7599047260321351,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MMP2-AS1,0.5789870658319034,-0.5144039783432465,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CES1,0.8058604274027222,-1.5786914198449526,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GNAO1,1.79310169422719,-0.42017727348967016,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MT1E,994.1977965916557,-2.422760612031055,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MT1G,692.0793087231401,-3.746659057925187,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MT1X,1448.088104683633,-2.469924719283684,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCL22,0.6686265271870803,0.8289941731674877,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADGRG5,0.3797616089321855,-1.7204238948342465,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADGRG3,4.145276960631726,2.181595487288235,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TEPP,2.756027158550785,1.035675218481432,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CMTM2,0.9043453177479238,-2.289509837631002,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CES4A,1.832415368030313,-0.5258823844884878,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LRRC36,2.5596577836468137,2.0346849474838438,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CARMIL2,2.110562987899709,1.1768037956414465,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HAS3,1.8831274699928204,0.2666399464418387,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PDF,0.9452897874922852,1.4551584043992092,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CLEC18A,3.0248964795402635,0.8297406783545529,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
VAC14-AS1,0.6400255986274372,-1.0916347014957983,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF23,3.1383241746442123,0.2865118519619818,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MARVELD3,1.147535661285442,0.09836743492315021,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HP,1.1349351849526834,-4.070809388861466,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC01572,2.8561219578303616,0.9631243432978659,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SDR42E1,0.6600637560964187,-0.2570376543690465,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DNAAF1,2.9173678278044,-0.12417620460103275,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SNAI3,1.3044859215283755,-1.1089388561322955,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DBNDD1,0.9981118438469159,-2.252945668582271,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TRPV3,0.9135660436713865,0.354141236969389,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
P2RX5-TAX1BP3,0.9847370483749559,0.5091146902485505,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
P2RX5,2.758338739158629,0.04993390038019443,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HASPIN,1.125697567326863,1.741151243028305,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
P2RX1,0.7328303097849417,-0.4831925246331456,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GP1BA,2.430470573050466,-0.2240903904974755,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SCIMP,1.458222748865062,0.04991604059904993,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RNASEK-C17orf49,1.2912544083173632,-3.474004901038122,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CLEC10A,1.4413144673959686,-2.275137221873496,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TNK1,2.696014320082187,-2.204466694936128,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SOX15,0.48898767312733593,0.45416867849958986,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HES7,2.556678099890265,0.6903919390859445,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PIK3R6,2.1258684841131084,-1.735026464112798,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TMEM220-AS1,2.2548621978356733,-0.36161989268628386,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HS3ST3B1,2.473225690220283,0.09922759017419087,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ADORA2B,0.5647327440617099,0.6617980269189332,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TNFRSF13B,0.7415547813305274,1.0089870301868125,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EPN2-AS1,1.2065594116595248,1.7703030893663465,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MFAP4,1.7755702099841162,2.414749026226596,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLC47A1,0.7951385758752044,1.216742822928721,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PIPOX,2.318672478438294,0.7588203745146019,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EFCAB5,1.6731848415537587,0.4399376231042244,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
OMG,1.2991114883023598,1.9372532532355706,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SLFN14,0.8376440082042119,1.2371657502259694,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RASL10B,0.81630948187079,-0.8276376210391928,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CCL4L2,182.5944516292041,2.4254220508027116,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
STAC2,1.311758889595765,1.0076251386320438,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PNMT,0.6820081410088562,-2.388514484159836,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TNS4,0.6903468330374721,0.908648039605627,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
HCRT,1.3049866033857782,1.0176452014861588,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PTGES3L,1.1789248511833879,-0.58093653372651,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RUNDC3A-AS1,2.3013326252186013,1.2016318023570287,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RUNDC3A,0.7720421201137315,1.1525324146863594,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ITGA2B,1.7837826281804645,0.4212021229356075,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MAP3K14-AS1,0.8873248170671196,-0.046167477356187044,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
WNT3,1.539095839027065,1.2799345681068266,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LRRC46,2.275161411637299,0.44119053720985946,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SKAP1,55.04471313815907,-1.6725233610020669,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DLX4,2.3969283336633476,2.870552671500395,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SGCA,0.8112035450708532,-2.6958497035189684,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
EME1,2.1787728789806082,1.870929207840846,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CACNA1G,0.6706146740388198,-1.002386868262987,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TOM1L1,1.296907237375493,0.7056000178492787,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NOG,0.4713299150519951,-1.3039618851714432,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TSPOAP1,1.900011875997464,0.19465785563690757,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TSPOAP1-AS1,2.591466206981257,0.43028822307420955,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TEX14,0.9357006844913718,1.4490015849381497,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RNFT1-DT,2.8119583683732925,-0.20162796397216745,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ABCA8,2.4694022572328285,-3.154208712828004,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ABCA9,0.4230626026057377,-2.0960392709748104,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ABCA10,2.162161614176638,-0.7084074475871135,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
LINC01483,1.5563970875979154,0.09590338978293861,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SOX9,6.705739649451322,3.572029198402843,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SDK2,1.9433845214043497,2.523780335694109,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CD300LB,0.9962276988311521,-0.37366440987158445,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CD300C,1.3415797009719526,1.9703419071868946,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
RAB37,3.043644551601137,0.15014897229627508,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
CD300LF,0.571569547240461,0.6815423147815983,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
GRIN2C,0.9287993643438563,1.4213063889137791,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
SMIM6,1.7033723384768111,0.78105166874716,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MGAT5B,2.3668326110223896,-1.5031702174003077,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
C17orf99,1.073370875258145,0.5986905758826234,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DNAH17,1.9324291908424198,2.4946173942836434,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NPTX1,1.063350034848119,-1.039958831024932,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
PDE6G,1.505765047883223,2.160257967549185,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
NPB,2.0025793608735993,1.7309598945873523,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
MYOM1,2.8665456590283145,-0.6811153675991124,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
TTC39C-AS1,0.8649706503271072,1.2268828093537496,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DSG3,0.6376231168061041,-0.385295051075742,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
DTNA,0.7737509040648533,-0.7043818248510088,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
ZNF396,1.964523042055083,-0.07838823134011896,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
FHOD3,0.4666115508057857,0.3379176231204875,descriptive_only_four_SONFH_libraries_from_three_reported_patients_mapping_unavailable
