"fit_id","pathway","NES","pval","padj","size","leading_edge_count","leading_edge_genes"
"omit_hoa3","HALLMARK_ALLOGRAFT_REJECTION",2.28021093012883,3.25196409547756e-13,8.12991023869391e-12,178,72,"MMP9;CXCL9;ITGB2;CD3D;IL10;GZMB;CD2;PTPRC;CD3E;HLA-DOA;CD3G;SPI1;CTSS;ITGAL;LCP2;ITK;NCK1;CD96;NLRP3;TLR2;PRF1;IL2RG;HCLS1;WAS;IL1B;CD8B;BCL10;HLA-DMB;GZMA;CD1D;IL4R;SOCS1;IL2RB;EIF3J;IFNGR1;IGSF6;CRTAM;NCF4;CCL5;CD8A;HLA-DRA;CCR5;LY75;INHBB;KLRD1;GBP2;FYB1;TIMP1;LTB;CD7;CD247;GPR65;CCL4;NME1;PTPN6;UBE2D1;HIF1A;C2;CXCR3;CCR1;CD74;TGFB2;BCAT1;TGFB1;BRCA1;TLR1;IL18;LCK;ST8SIA4;CCND3;ELF4;STAT4"
"omit_hoa3","HALLMARK_INTERFERON_ALPHA_RESPONSE",2.39001528793649,6.13918329647725e-12,1.02319721607954e-10,94,51,"CXCL10;SELL;ISG15;LY6E;RSAD2;CMPK2;EPSTI1;HERC6;IFI44L;IFI27;OAS1;LGALS3BP;NCOA7;IFITM1;OASL;IL4R;PARP14;USP18;IFIH1;IFIT2;SAMD9;MX1;IFIT3;TRIM5;GBP2;C1S;SP110;PLSCR1;HELZ2;LAMP3;IFITM3;SAMD9L;GMPR;TRIM14;IFI44;ADAR;STAT2;PSMA3;CD74;TENT5A;NUB1;PSMB8;ISG20;CMTR1;NMI;RTP4;PARP9;TRIM25;EIF2AK2;IRF7;TAP1"
"omit_hoa3","HALLMARK_INFLAMMATORY_RESPONSE",2.19080553766112,1.01194791273951e-11,1.26493489092439e-10,177,81,"CXCL9;CXCL10;SELL;IL10;PTAFR;CCL20;CYBB;TNFRSF9;IL10RA;AQP9;LY6E;CSF3R;TNFAIP6;ABCA1;F3;LCP2;NLRP3;TLR2;IFITM1;HAS2;IL1B;SLC31A2;KCNJ2;OSMR;IL4R;CD48;IL1R1;CSF3;CCR7;IL2RB;RGS1;IL7R;RASGRP1;CCL5;APLNR;PDE4B;PVR;ITGA5;RNF144B;GPR183;GPR132;CXCL8;TIMP1;HRH1;IL18R1;CD69;BDKRB1;LAMP3;SLC7A1;ITGB3;SGMS2;IL1A;HIF1A;PTGIR;FPR1;ATP2A2;TLR1;EDN1;IL18;LCK;MET;C5AR1;SLC4A4;NMI;RTP4;KLF6;EIF2AK2;BEST1;PTPRE;IRF7;MMP14;MSR1;GCH1;PROK2;NAMPT;SERPINE1;MEFV;ACVR2A;TPBG;TAPBP;GNA15"
"omit_hoa3","HALLMARK_COMPLEMENT",1.86467180892994,6.46356521142826e-07,6.46356521142826e-06,173,73,"APOC1;GZMB;FCER1G;C1R;DOCK10;FCN1;C1QA;GNG2;KYNU;CTSS;CA2;F3;LCP2;SERPING1;C1QC;DOCK9;SPOCK2;APOBEC3G;S100A12;WAS;CDA;GZMA;CTSB;DUSP6;PDP1;LTF;CBLB;RASGRP1;CCL5;MMP13;GZMK;ATOX1;CFH;CASP3;ITGAM;FYN;SERPINA1;CPM;S100A9;C1S;TIMP1;PLSCR1;PIK3CA;PHEX;C2;CTSC;CEBPB;EHD1;PCLO;CASP4;PLA2G7;CASP7;ME1;LCK;FDX1;CR1;SERPINB2;BRPF3;CPQ;SIRT6;IRF7;MMP14;DGKH;LGMN;GRB2;PIK3CG;COL4A2;SERPINE1;GNGT2;MAFF;CP;GNB4;PDGFB"
"omit_hoa3","HALLMARK_G2M_CHECKPOINT",-1.80053924707845,5.18851306266369e-06,3.87046937723002e-05,193,64,"CCND1;MEIS2;MT2A;NOLC1;TOP2A;MYC;CDKN1B;FBXO5;PLK1;PURA;MARCKS;CKS2;MCM5;ODC1;E2F4;CCNF;TPX2;ESPL1;AURKA;KMT5A;EZH2;ORC5;CCNT1;TRA2B;HMMR;CTCF;BIRC5;AMD1;TLE3;HMGB3;KNL1;SFPQ;CDC20;E2F2;PTTG1;KIF4A;LBR;CCNB2;HSPA8;DTYMK;XPO1;TOP1;BUB1;NUMA1;BUB3;NUP98;KIF5B;MCM6;UBE2C;CDC27;CDK4;HNRNPU;AURKB;TROAP;MAPK14;UBE2S;CDK1;STMN1;CENPE;RACGAP1;CHAF1A;KATNA1;RAD54L;CUL3"
"omit_hoa3","HALLMARK_IL6_JAK_STAT3_SIGNALING",2.0221972864638,5.41865712812203e-06,3.87046937723002e-05,75,25,"CXCL9;CXCL10;CD44;IL3RA;CSF2RB;CSF3R;MAP3K8;TLR2;IL2RG;ITGA4;IL1B;OSMR;PTPN2;IL4R;SOCS1;IL1R1;MYD88;IFNGR1;LTB;TNFRSF12A;IL18R1;ITGB3;IL13RA1;STAT2;CCR1"
"omit_hoa3","HALLMARK_IL2_STAT5_SIGNALING",1.68260865655265,3.88921276771333e-05,0.000243075797982083,189,45,"SPP1;CXCL10;SELL;IL10;CD44;TNFRSF9;IL10RA;IL3RA;SELP;CA2;MAP3K8;CST7;RORA;IL4R;CD48;SOCS1;MYO1E;IL2RB;IFNGR1;ITIH5;ABCB1;RHOH;SMPDL3A;ALCAM;ST3GAL4;LCLAT1;TRAF1;CASP3;LTB;TLR7;DHRS3;PLSCR1;GPR65;IL18R1;NDRG1;TGM2;IFITM3;RRAGD;UCK2;ICOS;HOPX;RABGAP1L;AGER;GLIPR2;LRIG1"
"omit_hoa3","HALLMARK_KRAS_SIGNALING_UP",1.73279558697427,5.84369742650905e-05,0.000304975826474931,168,50,"SPP1;MMP9;CXCL10;ITGB2;FCER1G;CCL20;RETN;IL10RA;CTSS;CA2;IKZF1;SLPI;IL2RG;IL1B;EPB41L3;ALDH1A3;PLAU;MMD;MPZL2;DUSP6;LCP1;ANGPTL4;IL7R;F13A1;CXCR4;DOCK2;PRELID3B;GALNT3;ABCB1;ITGA2;PTGS2;TRAF1;TOR1AIP2;CFH;PDCD1LG2;GPNMB;SPON1;NIN;ADGRL4;TRIB1;AKT2;RABGAP1L;BIRC3;PTBP2;DNMBP;CLEC4A;GLRX;G0S2;ETV5;PSMB8"
"omit_hoa3","HALLMARK_TGF_BETA_SIGNALING",-2.05630559300541,6.09951652949863e-05,0.000304975826474931,52,17,"ID2;ID1;ID3;BMP2;SMAD7;SMAD6;KLF10;CDKN1C;JUNB;SKIL;HIPK2;NCOR2;FNTA;TGFBR1;CDK9;ENG;SLC20A1"
"omit_hoa3","HALLMARK_FATTY_ACID_METABOLISM",-1.82709197102566,0.000125330241448058,0.000569682915672992,136,31,"XIST;HSP90AA1;HMGCS1;HSPH1;AQP7;EPHX1;MGLL;ACADS;LTC4S;LGALS1;ALDH9A1;UGDH;ACSM3;CD36;ODC1;KMT5A;ECH1;IDI1;INMT;NTHL1;ACOX1;SMS;CBR3;CA4;SERINC1;HADH;SUCLG1;GLUL;HSD17B7;ALAD;GABARAPL1"
"omit_hoa3","HALLMARK_COAGULATION",1.75809760720838,0.000250120326836748,0.00104216802848645,98,29,"MMP9;CTSK;APOC1;C1R;PRSS23;C1QA;F3;DUSP14;SERPING1;KLF7;CFI;BMP1;PLAU;THBS1;CTSB;DUSP6;ITGA2;ANXA1;CFH;FYN;SERPINA1;PROS1;C1S;TIMP1;CFD;ITGB3;C2;MMP2;SPARC"
"omit_hoa3","HALLMARK_NOTCH_SIGNALING",-1.78028713502447,0.00451491206616614,0.0173650464083313,31,11,"CCND1;LFNG;DLL1;FZD5;HES1;NOTCH1;KAT2A;PSEN2;FZD7;APH1A;ARRB1"
"omit_hoa3","HALLMARK_ANGIOGENESIS",1.64707954740682,0.00499121536757957,0.017825769169927,28,8,"SPP1;POSTN;SLCO2A1;S100A4;LUM;FSTL1;TIMP1;COL3A1"
"omit_hoa3","HALLMARK_UV_RESPONSE_UP",-1.47269923742658,0.00546923089483073,0.0182307696494358,142,42,"DNAJB1;BMP2;RHOB;EPHX1;CDKN1C;JUNB;HSPA2;TST;SLC25A4;EIF2S3;SPR;NR4A1;POLG2;CREG1;DNAJA1;PRKCD;SELENOW;BTG2;NXF1;AMD1;PRPF3;CXCL2;SQSTM1;ALAS1;PPIF;EIF5;FKBP4;HLA-F;ATP6V1C1;IGFBP2;CTSV;ATF3;RXRB;LYN;FOS;GLS;HNRNPU;CCNE1;KLHDC3;IRF1;MGAT1;PPT1"
"omit_hoa3","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.36604175538448,0.0178172331870228,0.0556788537094462,194,54,"CXCL10;BCL2A1;ACKR3;CD44;CCL20;TNFRSF9;TNFAIP8;KYNU;TNFAIP6;ABCA1;TNIP1;F3;MAP3K8;TLR2;IL1B;KLF9;PLAU;SERPINB8;SPSB1;IL7R;CCL5;PDE4B;IFIH1;PER1;IER3;IFIT2;PTGS2;RELB;GPR183;TRAF1;AREG;B4GALT1;SAT1;CCL4;CD69;STAT5A;TRIB1;DUSP4;FOSL2;IL1A;BIRC3;TNFAIP2;NINJ1;CEBPB;BTG3;EHD1;FJX1;PDLIM5;G0S2;LAMB3;SGK1;EDN1;TNC;IL18"
"omit_hoa3","HALLMARK_ADIPOGENESIS",-1.32982109576762,0.0207257450971362,0.0575715141587116,190,44,"CAT;LPL;FABP4;BCL6;PPARG;NABP1;LIPE;ESYT1;MGLL;ACADS;CD151;GPX4;LTC4S;SORBS1;CD36;TST;ATP5PO;LAMA4;SOD1;SLC27A1;CAVIN1;ECH1;VEGFB;EPHX2;ADCY6;PFKL;ACOX1;PHYH;DDT;TOB1;HADH;SUCLG1;COX8A;COX6A1;OMD;CMBL;ACAA2;PFKFB3;RETSAT;ITSN1;STOM;APLP2;SSPN;DNAJB9"
"omit_hoa3","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.36403844070768,0.0206503656591174,0.0575715141587116,164,36,"CD44;PRSS23;DEPTOR;BCL11B;STC2;CLIC3;KRT8;SLC7A5;SLC1A1;PMAIP1;RRP12;FKBP5;PTGES;KRT18;KCNK5;AQP3;TPD52L1;PDLIM3;RAB31;RASGRP1;FASN;TBC1D30;AREG;INHBB;CBFA2T3;RHOD;PAPSS2;DHRS3;B4GALT1;RAPGEFL1;TGM2;ALDH3B1;MYOF;LRIG1;MYBL1;RBBP8"
"omit_hoa3","HALLMARK_PEROXISOME",-1.44908623883435,0.0224963016675441,0.0592007938619583,88,26,"CAT;TOP2A;CADM1;ISOC1;ALDH9A1;SLC25A4;SOD1;ECH1;EPHX2;FADS1;IDI1;ACOX1;CNBP;ERCC1;CRABP2;SEMA3C;SIAH1;RETSAT;PRDX5;IDH2;SLC35B2;MLYCD;ACAA1;HSD17B4;CTBP1;IDH1"
"omit_hoa3","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-1.43533334216656,0.0260477084003293,0.0651192710008233,69,18,"LPL;HMGCS1;FABP5;PPARG;NFIL3;PNRC1;STX5;ECH1;IDI1;CD9;ETHE1;GNAI1;GUSB;HSD17B7;LDLR;FDFT1;ATF3;SEMA3B"
"omit_hoa3","HALLMARK_MTORC1_SIGNALING",1.32503663038139,0.0330882352941176,0.078781512605042,195,68,"ITGB2;SORD;SLA;SLC7A5;CORO1A;MCM4;SDF2L1;ARPC5L;CXCR4;EIF2S2;HPRT1;POLR3G;PSMB5;HSPA4;PSMC4;GSR;PDAP1;ACSL3;HSP90B1;PPA1;EDEM1;ATP6V1D;ALDOA;EBP;NMT1;SYTL2;PSMD13;CTSC;ENO1;TRIB3;PSMA3;FDXR;STARD4;CANX;SCD;GLRX;SLC7A11;RIT1;TUBA4A;BCAT1;ATP2A2;UCHL5;ME1;TES;AK4;PDK1;M6PR;SLC1A4;EEF1E1;PSMG1;HSPA9;ATP5MC1;YKT6;ETF1;IMMT;GAPDH;DHFR;ACTR3;ASNS;PITPNB;LGMN;PSME3;NAMPT;VLDLR;ACTR2;IGFBP5;TUBG1;CALR"
"omit_hoa3","HALLMARK_ESTROGEN_RESPONSE_LATE",-1.33495931963933,0.039154196791516,0.0889868108898091,154,37,"CCND1;ID2;CPE;TIAM1;TFF3;FABP5;CXCL12;TOP2A;ZFP36;FOXC1;GPER1;EGR3;UGDH;PRKAR2B;CHPT1;KLF4;TST;SLC16A1;ASS1;WFS1;TFPI2;CD9;NCOR2;MEST;MOCS2;KIF20A;CDC20;CAV1;NAB2;TOB1;PPIF;FKBP4;FDFT1;RNASEH2A;SEMA3B;FOS;FRK"
"omit_hoa3","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-1.51112815445671,0.0479781255037268,0.104300272834189,38,10,"FZD8;DLL1;MYC;DVL2;NOTCH1;NCOR2;KAT2A;NOTCH4;GNAI1;PSEN2"
"omit_hoa3","HALLMARK_BILE_ACID_METABOLISM",-1.32139915479517,0.0572549377139535,0.106402245766549,86,31,"CAT;ISOC1;LIPE;ALDH9A1;AR;PEX19;ABCA4;CYP7B1;RXRA;SOD1;EPHX2;FADS1;IDI1;PHYH;RBP1;RETSAT;PEX26;PRDX5;IDH2;SLC35B2;MLYCD;HACL1;HSD17B4;IDH1;HSD17B11;ABCA9;CYP46A1;BMP6;PFKM;SCP2;ABCA3"
"omit_hoa3","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.28581886093877,0.0574572127139364,0.106402245766549,187,40,"SPP1;POSTN;CTHRC1;CD44;FAP;TGFBI;MGP;COL6A2;LUM;FBLN5;BMP1;THBS1;FSTL1;LAMC1;SERPINE2;GLIPR1;ITGA2;PVR;ITGA5;AREG;ANPEP;CXCL8;FGF2;COL1A1;TIMP1;PDLIM4;TNFRSF12A;SAT1;TGM2;SDC1;COL3A1;ITGB3;MMP2;LOXL2;MFAP5;SPARC;COL6A3;PMP22;COL5A1;TGFB1"
"omit_hoa3","HALLMARK_HYPOXIA",-1.22416408405742,0.0562453777235878,0.106402245766549,174,39,"AKAP12;MT2A;DDIT3;SLC2A3;JUN;ZFP36;MAP3K1;CDKN1C;CDKN1B;LDHC;MT1E;WSB1;KLHL24;NFIL3;EFNA1;SELENBP1;IGFBP3;TNFAIP3;TGFB3;PNRC1;NOCT;SLC37A4;CAVIN1;SLC2A1;PFKL;KDM3A;NR3C1;CAV1;DUSP1;ILVBL;ADM;ANXA2;ATP7A;TPI1;BNIP3L;ATF3;GAA;LOX;FOS"
"omit_hoa3","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",-1.38992067885266,0.0549293105594742,0.106402245766549,49,8,"CAT;MPO;MGST1;JUNB;GPX4;HHEX;SOD1;TXN"
"omit_hoa3","HALLMARK_DNA_REPAIR",1.26157141675841,0.091358024691358,0.163139329805996,148,47,"ADA;CMPK2;HCLS1;CDA;COX17;PDE4B;ZWINT;HPRT1;RNMT;TAF13;DGCR8;ITPA;NME1;DDB2;APRT;ELL;NT5C3A;SNAPC4;MPC2;TAF9;LIG1;TAF6;STX3;GTF2H3;MRPL40;POLD1;SEC61A1;AK3;ELOA;TK2;GTF2A2;ERCC5;SSRP1;DUT;CSTF3;CANT1;POLR2J;ERCC3;POLR2F;BCAP31;NELFCD;POLR1C;POLH;ADRM1;POLR3C;IMPDH2;GTF2F1"
"omit_hoa3","HALLMARK_APICAL_JUNCTION",1.20064446796002,0.130702836004932,0.225349717249883,161,40,"MMP9;PTPRC;CADM3;TGFBI;ADAM23;PCDH1;EVL;CLDN11;BMP1;MPZL2;ITGA3;ITGA2;TRAF1;FYB1;B4GALT1;JAM3;CD209;CD99;AKT2;MPZL1;RAC2;MMP2;CD276;LAMB3;VAV2;ACTN4;CD274;ITGB1;RSU1;VCAM1;MAPK13;VWF;CLDN15;MDK;TUBG1;DLG1;EGFR;PTEN;FLNC;MADCAM1"
"omit_hoa3","HALLMARK_ANDROGEN_RESPONSE",1.21829529305427,0.142061281337047,0.229131098930722,92,25,"TNFAIP8;SORD;KRT8;RRP12;FKBP5;ALDH1A3;ELL2;ABCC4;IQGAP2;HPGD;CENPN;GSR;SPCS3;B4GALT1;SAT1;ACSL3;NDRG1;STEAP4;SRP19;PDLIM5;SCD;SGK1;CCND3;TSC22D1;ITGAV"
"omit_hoa3","HALLMARK_APOPTOSIS",-1.18531904923878,0.142016356177202,0.229131098930722,152,30,"CCND1;HSPB1;FEZ1;GADD45B;DDIT3;BMP2;SMAD7;JUN;TOP2A;RHOB;CDKN1B;GPX4;EGR3;TIMP2;ANKH;PLAT;SOD1;DNAJA1;GSN;CTH;BTG2;FAS;CAV1;BMF;SQSTM1;HMGB2;APP;CD14;PSEN2;SLC20A1"
"omit_hoa3","HALLMARK_XENOBIOTIC_METABOLISM",-1.12408124271033,0.178217821782178,0.278465346534653,149,25,"CAT;ID2;MT2A;ABHD6;EPHX1;TPST1;NDRG2;ALDH9A1;SLC12A4;UGDH;BCAR1;CD36;DHRS1;LPIN2;MAN1A1;EPHA2;ECH1;FAS;COMT;ACOX1;PTGES3;PTGR1;DDT;ALAS1;ABCC3"
"omit_hoa3","HALLMARK_MITOTIC_SPINDLE",-1.11374627025649,0.198924731182796,0.301401107852721,195,57,"TIAM1;TOP2A;MYH10;MAP3K11;UXT;FSCN1;FBXO5;DST;BCAR1;PLK1;MARCKS;TPX2;ESPL1;AURKA;PCGF5;GSN;BIRC5;TUBD1;CDC42EP1;KIF4A;CCNB2;ARHGAP29;RHOT2;PPP4R2;BUB1;SOS1;DLGAP5;ARL8A;CCDC88A;NUMA1;KIF5B;RAB3GAP1;SPTAN1;CDC27;LATS1;ANLN;LLGL1;ITSN1;ARAP3;ALS2;EZR;SPTBN1;CDK1;CENPE;RACGAP1;ARF6;KATNA1;HDAC6;CDC42BPA;NEK2;KPTN;SAC3D1;MID1;CENPF;FARP1;CSNK1D;TSC1"
"omit_hoa3","HALLMARK_UV_RESPONSE_DN",-1.12361091051625,0.219626168224299,0.322979659153381,136,30,"ID1;SMAD7;PLPP3;PPARG;RND3;MGLL;MYC;CDKN1B;GCNT1;MT1E;PRKAR2B;RXRA;ARHGEF9;TGFBR2;NR3C1;CAV1;DUSP1;KALRN;NRP1;TFPI;INSIG1;AGGF1;NR1D2;ANXA2;LDLR;ICA1;MAGI2;GJA1;DBP;BHLHE40"
"omit_hoa3","HALLMARK_APICAL_SURFACE",-1.13148125545934,0.233236151603499,0.323939099449303,35,7,"HSPB1;EPHB4;AFAP1L2;TMEM8B;APP;AKAP7;LYN"
"omit_hoa3","HALLMARK_HEME_METABOLISM",-1.07839485485782,0.230337078651685,0.323939099449303,177,44,"CAT;SLC4A1;SLC25A38;ICAM4;SELENBP1;BTRC;LPIN2;TSPAN5;HEBP1;ENDOD1;RBM38;BMP2K;ALDH6A1;MPP1;KLF3;BTG2;SLC2A1;EIF2AK1;SDCBP;EPOR;USP15;NR3C1;CA1;E2F2;KHNYN;CDR2;VEZF1;PDZK1IP1;DCAF11;TENT5C;TOP1;BNIP3L;ALAD;GYPC;RAD23A;CDC27;BLVRB;RCL1;CCDC28A;ADD1;ALAS2;ABCB6;PICALM;SLC10A3"
"omit_hoa3","HALLMARK_SPERMATOGENESIS",-1.09349210406832,0.283582089552239,0.383219039935458,77,25,"HSPA2;LDHC;SIRT1;AURKA;SHE;EZH2;SPATA6;CSNK2A2;ELOVL3;CCNB2;BRAF;AGFG1;BUB1;TSN;CCT6B;STRBP;ACRBP;HSPA1L;PHKG2;CDK1;ZC2HC1C;VDAC3;NEK2;PRKAR2A;TALDO1"
"omit_hoa3","HALLMARK_HEDGEHOG_SIGNALING",-1.09516656352894,0.297222222222222,0.391081871345029,29,5,"NRP2;TLE3;NRP1;CDK5R1;ETS2"
"omit_hoa3","HALLMARK_GLYCOLYSIS",1.04817118502909,0.34601226993865,0.421966182852013,174,57,"CD44;TGFBI;STC2;PYGB;ANGPTL4;PMM2;CXCR4;AGRN;EXT1;IER3;SLC16A3;PSMC4;KDELR3;B4GALT1;ALDOA;SDC1;RRAGD;PFKP;NSDHL;B4GALT4;IL13RA1;SDC2;GNPDA1;B4GALT2;GOT2;ENO1;FAM162A;GNE;GLRX;COL5A1;AK3;ISG20;ME1;MET;AK4;PRPS1;ARPP19;GLCE;IRS2;PLOD1;GMPPB;ALG1;SAP30;PYGL;DLD;CLN6;VLDLR;SPAG4;TPBG;EGFR;NT5E;GMPPA;B4GALT7;MPI;ALDH7A1;P4HA2;PKM"
"omit_hoa3","HALLMARK_P53_PATHWAY",1.0634600163214,0.332107843137255,0.421966182852013,186,45,"PERP;ADA;S100A4;ZMAT3;AEN;PITPNC1;PVT1;SOCS1;TPD52L1;TAX1BP3;RRAD;RHBDF2;IER3;VDR;INHBB;EPS8L2;SAT1;FBXW7;NDRG1;DDB2;GM2A;SDC1;IL1A;RPS27L;CCNK;FAM162A;TRIB3;BAX;NINJ1;FDXR;SEC61A1;SLC7A11;CCP110;TGFB1;BAK1;COQ8A;CGRRF1;DGKA;CCND3;WWP1;TSC22D1;ERCC5;DEF6;NUDT15;WRAP73"
"omit_hoa3","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.0585361693268,0.341655716162943,0.421966182852013,108,28,"STC2;IFIT1;SLC7A5;EIF4EBP1;SRPRB;LSM1;HYOU1;SEC31A;KDELR3;SPCS3;LSM4;HSP90B1;EDEM1;CKS1B;SPCS1;CEBPB;ATF4;GOSR2;PDIA5;MTREX;ZBTB17;SLC1A4;YWHAZ;HSPA9;DNAJC3;TATDN2;DDX10;ASNS"
"omit_hoa3","HALLMARK_PANCREAS_BETA_CELLS",1.05379562995195,0.399678972712681,0.475808300848429,14,4,"SRP14;SRPRB;VDR;SPCS1"
"omit_hoa3","HALLMARK_MYC_TARGETS_V2",-0.945917789817235,0.532871972318339,0.619618572463185,57,12,"NOLC1;MYC;PLK1;HSPD1;HSPE1;MPHOSPH10;MCM5;BYSL;SUPV3L1;CDK4;RCL1;NOP56"
"omit_hoa3","HALLMARK_MYOGENESIS",0.94545454663654,0.580845771144279,0.660052012663953,158,29,"MYOM2;STC2;CKB;COL6A2;TPD52L1;SCHIP1;BDKRB2;AGRN;APLNR;LSP1;CNN3;PDLIM7;IGF1;FGF2;COL1A1;IGFBP7;CFD;PTP4A3;COL3A1;FLII;COL15A1;AKT2;PKIA;SPARC;SCD;COL6A3;RIT1;MEF2D;TGFB1"
"omit_hoa3","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.895528238508322,0.718225419664269,0.79802824407141,200,60,"NDUFV2;PDP1;COX17;COX10;ATP5F1E;TIMM17A;NDUFA1;ATP6V1D;NNT;NDUFA7;UQCRFS1;GOT2;BAX;TIMM10;MAOB;ATP6V0E1;UQCRB;DLST;NDUFS8;ATP5ME;CASP7;UQCRQ;TIMM8B;FDX1;NDUFB1;HSPA9;ATP5MC1;DLAT;MRPL15;IMMT;DECR1;MTRF1;AIFM1;COX7C;DLD;ATP6V1H;ATP6V1G1;HCCS;POLR2F;NDUFC2;UQCR11;OPA1;CS;ATP5F1D;ACADVL;SUCLA2;MTX2;COX7A2;NDUFS6;GRPEL1;MTRR;MPC1;NDUFS3;ISCA1;SDHA;COX11;MRPL11;NDUFA3;RHOT1;LDHA"
"omit_hoa3","HALLMARK_KRAS_SIGNALING_DN",0.825067123123365,0.808108108108108,0.859689476710753,95,21,"RSAD2;IFI44L;ENTPD7;MX1;SLC16A7;RYR2;PTPRJ;TGFB2;SGK1;EDN1;TAS2R4;COQ8A;CDKAL1;SERPINB2;PNMT;THNSL2;TENM2;DTNB;MEFV;SIDT1;SLC29A3"
"omit_hoa3","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.824965751000166,0.79810298102981,0.859689476710753,96,25,"NCK1;SLA;IL2RG;MYD88;CXCR4;CAMK4;HSP90B1;CDK2;DUSP3;STAT2;TRIB3;THEM4;RIT1;LCK;PDK1;ARHGDIA;ACTR3;PPP2R1B;GRB2;ACTR2;RPS6KA1;CALR;EGFR;PTEN;RALB"
"omit_hoa3","HALLMARK_PROTEIN_SECRETION",0.791231673519116,0.845618915159944,0.880853036624942,91,21,"ABCA1;KRT18;ATP1A1;AP3S1;TMED10;SEC31A;GOLGA4;RER1;AP2B1;ARFGAP3;CTSC;DNM1L;GOSR2;M6PR;CLN5;YKT6;NAPA;ATP6V1H;VPS4B;EGFR;SEC24D"
"omit_hoa3","HALLMARK_E2F_TARGETS",-0.86044016045534,0.868571428571429,0.886297376093295,198,39,"NOLC1;TOP2A;MYC;CDKN1B;PLK1;USP1;CKS2;MCM5;ESPL1;AURKA;EZH2;TRA2B;HMMR;CTCF;BIRC5;PSIP1;HMGB3;CDC20;PTTG1;KIF4A;HMGB2;LBR;ING3;CCNB2;DIAPH3;XPO1;DLGAP5;RNASEH2A;MCM6;CDK4;AURKB;CCNE1;NOP56;MLH1;UBE2S;CDK1;STMN1;CENPE;RACGAP1"
"omit_hoa3","HALLMARK_MYC_TARGETS_V1",0.775055073591281,0.950980392156863,0.950980392156863,195,41,"MRPL23;PSMA6;SNRPA1;MCM4;PSMA2;EIF3J;EIF3B;AP3S1;C1QBP;EIF2S2;HPRT1;SRM;PSMC4;NME1;CDK2;PPM1G;NAP1L1;UBE2L3;RPLP0;SF3A1;CTPS1;GOT2;PSMA1;CANX;PABPC4;CLNS1A;SSBP1;YWHAE;TXNL4A;ETF1;MAD2L1;DUT;FAM120A;G3BP1;UBE2E1;CCT5;ERH;ORC2;SRSF2;DHX15;DDX18"
"omit_onfh1","HALLMARK_INFLAMMATORY_RESPONSE",2.51880607030866,1.54028717746251e-17,7.70143588731255e-16,177,75,"CCL20;SELL;CSF3;IL10;CYBB;TIMP1;LAMP3;PDE4B;LY6E;CSF3R;LCP2;IL10RA;FPR1;KLF6;KCNJ2;PTPRE;IFITM1;C5AR1;NLRP3;GPR183;PTAFR;ABCA1;ITGA5;HIF1A;F3;CXCL10;TNFAIP6;HAS2;AQP9;GCH1;IRF7;MMP14;CD55;IL1B;TNFRSF9;GPR132;IL2RB;IL4R;CCR7;SPHK1;EDN1;ATP2A2;OSM;ADRM1;PVR;TLR1;TLR2;CCL2;CXCL8;SLC7A1;APLNR;RASGRP1;EIF2AK2;MXD1;CD48;SERPINE1;TAPBP;IL18;LIF;GNAI3;CCL5;GNA15;SELENOS;ATP2B1;BEST1;OSMR;EMP3;PTGIR;SLC31A2;HRH1;ITGB3;NFKB1;PROK2;MARCO;PTGER4"
"omit_onfh1","HALLMARK_INTERFERON_GAMMA_RESPONSE",2.41213455264525,4.37308611356773e-16,1.09327152839193e-14,189,82,"PTGS2;PDE4B;ISG15;LGALS3BP;LY6E;IFI27;HLA-DRB1;LCP2;IL10RA;OAS3;FPR1;CSF2RB;SELP;C1R;HERC6;RSAD2;HIF1A;OAS2;RNF213;CMPK2;SERPING1;IL18BP;IFIT1;ISG20;TNFAIP2;IFITM3;CXCL10;PSMA2;USP18;OASL;IFI44L;MX2;TNFAIP6;GCH1;IRF7;HELZ2;MX1;IFIT3;SAMHD1;SOCS1;IL2RB;IL4R;VCAM1;C1S;FCGR1A;MTHFD2;XAF1;EPSTI1;IFIT2;IFI44;IFIH1;GZMA;SP110;CCL2;PSME2;CASP3;STAT2;TAP1;PNP;EIF2AK2;IFI35;CD74;BTG1;MVP;MYD88;TAPBP;ST8SIA4;SOD2;PTPN2;CCL5;PTPN1;ADAR;CFH;ZBP1;SLAMF7;FGL2;NFKB1;PARP14;PSMA3;BPGM;TRIM14;IFNAR2"
