probe_id,raw_gene_symbol,parsed_gene_symbol,mapping_status,n_probes_for_gene
11756696_x_at,ZNF567,ZNF567,single_symbol,2
11756697_a_at,OSBPL5,OSBPL5,single_symbol,9
11756698_a_at,AKT2,AKT2,single_symbol,12
11756699_x_at,AKT2,AKT2,single_symbol,12
11756700_x_at,TRIM26,TRIM26,single_symbol,4
11756701_a_at,ITGB7,ITGB7,single_symbol,2
11756702_a_at,CYP39A1,CYP39A1,single_symbol,3
11756703_a_at,EPS15,EPS15,single_symbol,6
11756704_s_at,ZNF284,ZNF284,single_symbol,2
11756705_a_at,NAA25,NAA25,single_symbol,4
11756706_a_at,DPP4,DPP4,single_symbol,2
11756707_a_at,UNC5C,UNC5C,single_symbol,2
11756708_a_at,CAMTA1,CAMTA1,single_symbol,7
11756709_x_at,BTK,BTK,single_symbol,2
11756710_a_at,MPP3,MPP3,single_symbol,3
11756711_x_at,CAST,CAST,single_symbol,10
11756712_a_at,ACP2,ACP2,single_symbol,9
11756713_a_at,WIPF2,WIPF2,single_symbol,5
11756714_a_at,PPP2R2A,PPP2R2A,single_symbol,1
11756715_x_at,PACRGL,PACRGL,single_symbol,5
11756716_a_at,FBXL15,FBXL15,single_symbol,3
11756717_a_at,UBE2K,UBE2K,single_symbol,5
11756718_a_at,PRR5,PRR5,single_symbol,6
11756719_a_at,COQ10B,COQ10B,single_symbol,3
11756720_a_at,PCSK1,PCSK1,single_symbol,3
11756721_a_at,CASP8AP2,CASP8AP2,single_symbol,1
11756722_a_at,STOML2,STOML2,single_symbol,2
11756723_x_at,LDHA,LDHA,single_symbol,4
11756724_x_at,PPT1,PPT1,single_symbol,6
11756725_x_at,SHISA5,SHISA5,single_symbol,6
11756726_a_at,SOD3,SOD3,single_symbol,2
11756727_x_at,PEX14,PEX14,single_symbol,5
11756728_a_at,GAS2,GAS2,single_symbol,2
11756729_a_at,CTDSP2,CTDSP2,single_symbol,6
11756730_x_at,ATP13A2,ATP13A2,single_symbol,3
11756731_a_at,RAPGEF4,RAPGEF4,single_symbol,3
11756732_a_at,TSPAN12,TSPAN12,single_symbol,2
11756733_s_at,LRRTM2,LRRTM2,single_symbol,5
11756734_a_at,SPATA13,SPATA13,single_symbol,7
11756735_x_at,SPATA13,SPATA13,single_symbol,7
11756736_a_at,C2orf61,C2orf61,single_symbol,4
11756737_s_at,C2orf61,C2orf61,single_symbol,4
11756738_a_at,FANCC,FANCC,single_symbol,3
11756739_a_at,C2orf68,C2orf68,single_symbol,3
11756740_a_at,LRRC75A-AS1,LRRC75A-AS1,single_symbol,3
11756741_x_at,SH3BGRL,SH3BGRL,single_symbol,6
11756742_a_at,AGPAT5,AGPAT5,single_symbol,4
11756743_x_at,LAMTOR1,LAMTOR1,single_symbol,3
11756744_a_at,DUSP11,DUSP11,single_symbol,1
11756745_a_at,FAM214A,FAM214A,single_symbol,2
11756746_s_at,AKIP1 /// NUAK2,AKIP1,multi_symbol_first_valid_used,4
11756747_a_at,RBMS2,RBMS2,single_symbol,8
11756748_a_at,LIPC,LIPC,single_symbol,2
11756749_a_at,EGF,EGF,single_symbol,3
11756750_a_at,TMEM30B,TMEM30B,single_symbol,5
11756751_x_at,UBE2F,UBE2F,single_symbol,7
11756752_a_at,OSBPL5,OSBPL5,single_symbol,9
11756753_a_at,IQGAP3,IQGAP3,single_symbol,2
11756754_a_at,PLSCR5,PLSCR5,single_symbol,1
11756755_x_at,CSH1 /// CSHL1,CSH1,multi_symbol_first_valid_used,7
11756756_a_at,BLVRB,BLVRB,single_symbol,1
11756757_x_at,SDR39U1,SDR39U1,single_symbol,2
11756758_x_at,SPECC1,SPECC1,single_symbol,4
11756759_a_at,IFT172,IFT172,single_symbol,4
11756760_a_at,GCDH,GCDH,single_symbol,2
11756761_x_at,SQSTM1,SQSTM1,single_symbol,5
11756762_x_at,GLMP,GLMP,single_symbol,4
11756763_a_at,HINT2,HINT2,single_symbol,1
11756764_x_at,RPL14,RPL14,single_symbol,7
11756765_x_at,BCL2L13,BCL2L13,single_symbol,7
11756766_x_at,CD74,CD74,single_symbol,5
11756767_x_at,PIFO,PIFO,single_symbol,4
11756768_a_at,TEKT3,TEKT3,single_symbol,1
11756769_a_at,IL12A,IL12A,single_symbol,1
11756770_x_at,TRIM29,TRIM29,single_symbol,6
11756771_x_at,SPTY2D1,SPTY2D1,single_symbol,4
11756772_a_at,INTS8,INTS8,single_symbol,1
11756773_a_at,FRMD5,FRMD5,single_symbol,1
11756774_a_at,SPATA18,SPATA18,single_symbol,3
11756775_a_at,KLHL42,KLHL42,single_symbol,4
11756776_a_at,GCGR,GCGR,single_symbol,1
11756777_a_at,HCRTR2,HCRTR2,single_symbol,1
11756778_x_at,NEFL,NEFL,single_symbol,3
11756779_x_at,JTB,JTB,single_symbol,6
11756780_a_at,MS4A7,MS4A7,single_symbol,4
11756781_a_at,OPALIN,OPALIN,single_symbol,4
11756782_a_at,SEL1L2,SEL1L2,single_symbol,1
11756783_a_at,TF,TF,single_symbol,4
11756784_x_at,NCAPG2,NCAPG2,single_symbol,5
11756785_a_at,SFXN5,SFXN5,single_symbol,4
11756786_x_at,SLC38A9,SLC38A9,single_symbol,3
11756787_a_at,HAPLN3,HAPLN3,single_symbol,3
11756788_a_at,GLT8D1,GLT8D1,single_symbol,2
11756789_a_at,ATRNL1,ATRNL1,single_symbol,5
11756790_a_at,ITGA3,ITGA3,single_symbol,3
11756791_s_at,RFK,RFK,single_symbol,1
11756792_x_at,DBNL,DBNL,single_symbol,7
11756793_a_at,VNN2,VNN2,single_symbol,3
11756794_a_at,ASZ1,ASZ1,single_symbol,2
11756795_a_at,ADCY2,ADCY2,single_symbol,4
11756796_a_at,UBXN7,UBXN7,single_symbol,3
11756797_a_at,TTC39B,TTC39B,single_symbol,4
11756798_a_at,ZSCAN23,ZSCAN23,single_symbol,2
11756799_s_at,TOR1AIP1,TOR1AIP1,single_symbol,3
11756800_a_at,CELSR1,CELSR1,single_symbol,2
11756801_a_at,PNLIPRP1,PNLIPRP1,single_symbol,2
11756802_a_at,RD3,RD3,single_symbol,3
11756803_a_at,MS4A14,MS4A14,single_symbol,2
11756804_a_at,FSTL4,FSTL4,single_symbol,3
11756805_a_at,EHMT1,EHMT1,single_symbol,3
11756806_a_at,ISG20,ISG20,single_symbol,1
11756807_a_at,RIPK1,RIPK1,single_symbol,5
11756808_a_at,ZNF225,ZNF225,single_symbol,2
11756809_a_at,EFHC2,EFHC2,single_symbol,3
11756810_a_at,MFAP2,MFAP2,single_symbol,2
11756811_x_at,TOM1,TOM1,single_symbol,7
11756812_a_at,ACBD4,ACBD4,single_symbol,2
11756813_a_at,MEPE,MEPE,single_symbol,1
11756814_a_at,ABCB8 /// ASIC3,ABCB8,multi_symbol_first_valid_used,5
11756815_a_at,PCDH17,PCDH17,single_symbol,4
11756816_a_at,EPS8L3,EPS8L3,single_symbol,1
11756817_a_at,FCER2,FCER2,single_symbol,1
11756818_a_at,PATL2,PATL2,single_symbol,1
11756819_a_at,SLC13A3,SLC13A3,single_symbol,3
11756820_a_at,IFIT1,IFIT1,single_symbol,1
11756821_a_at,PPM1L,PPM1L,single_symbol,2
11756822_s_at,LYVE1,LYVE1,single_symbol,2
11756823_x_at,CENPL,CENPL,single_symbol,2
11756824_a_at,SLC8B1,SLC8B1,single_symbol,6
11756825_a_at,SLC12A8,SLC12A8,single_symbol,2
11756826_a_at,ENTPD3,ENTPD3,single_symbol,2
11756827_a_at,RTN1,RTN1,single_symbol,2
11756828_a_at,RNF144A,RNF144A,single_symbol,2
11756829_x_at,HEXA,HEXA,single_symbol,8
11756830_x_at,MAPKAP1,MAPKAP1,single_symbol,9
11756831_a_at,CXXC1,CXXC1,single_symbol,2
11756832_a_at,EGR2,EGR2,single_symbol,3
11756833_a_at,TRIQK,TRIQK,single_symbol,2
11756834_a_at,PRKAG3,PRKAG3,single_symbol,4
11756835_a_at,NUP54,NUP54,single_symbol,4
11756836_s_at,GNA14,GNA14,single_symbol,2
11756837_a_at,CLEC5A,CLEC5A,single_symbol,3
11756838_a_at,FCN2,FCN2,single_symbol,5
11756839_x_at,ZC3HAV1,ZC3HAV1,single_symbol,4
11756840_a_at,ZFP1,ZFP1,single_symbol,3
11756841_s_at,SLC25A33,SLC25A33,single_symbol,1
11756842_x_at,TMEM217,TMEM217,single_symbol,2
11756843_a_at,BMI1 /// COMMD3-BMI1,BMI1,multi_symbol_first_valid_used,2
11756844_a_at,KCNK2,KCNK2,single_symbol,5
11756845_a_at,LINC00176,LINC00176,single_symbol,1
11756846_a_at,PRAM1,PRAM1,single_symbol,1
11756847_a_at,CX3CR1,CX3CR1,single_symbol,2
11756848_a_at,MCHR1,MCHR1,single_symbol,2
11756849_x_at,NOP2,NOP2,single_symbol,3
11756850_x_at,CCT8,CCT8,single_symbol,5
11756851_a_at,SUN1,SUN1,single_symbol,5
11756852_a_at,KIAA0100,KIAA0100,single_symbol,3
11756853_a_at,CLK4,CLK4,single_symbol,9
11756854_a_at,EHBP1,EHBP1,single_symbol,4
11756855_a_at,GCNT2,GCNT2,single_symbol,5
11756856_a_at,HELQ,HELQ,single_symbol,2
11756857_a_at,JAK2,JAK2,single_symbol,3
11756858_a_at,MKNK1,MKNK1,single_symbol,4
11756859_a_at,UBE2D2,UBE2D2,single_symbol,3
11756860_x_at,RNH1,RNH1,single_symbol,2
11756861_s_at,RAET1G /// RAET1L /// ULBP2,RAET1G,multi_symbol_first_valid_used,4
11756862_a_at,DCLK1,DCLK1,single_symbol,6
11756863_a_at,DDX3Y,DDX3Y,single_symbol,8
11756864_a_at,ZFAND3,ZFAND3,single_symbol,2
11756865_a_at,PACRGL,PACRGL,single_symbol,5
11756866_a_at,GPR78,GPR78,single_symbol,1
11756867_a_at,TNFSF13B,TNFSF13B,single_symbol,2
11756868_a_at,DLX1,DLX1,single_symbol,2
11756869_a_at,PDZD2,PDZD2,single_symbol,6
11756870_a_at,MYO3A,MYO3A,single_symbol,4
11756871_x_at,SNX10,SNX10,single_symbol,5
11756872_a_at,SAMD4A,SAMD4A,single_symbol,5
11756873_a_at,ALDH8A1,ALDH8A1,single_symbol,2
11756874_a_at,GRP,GRP,single_symbol,1
11756875_x_at,COMMD6,COMMD6,single_symbol,5
11756876_a_at,UQCC2,UQCC2,single_symbol,7
11756877_a_at,GNGT2,GNGT2,single_symbol,1
11756878_a_at,FBL,FBL,single_symbol,1
11756879_a_at,STARD9,STARD9,single_symbol,2
11756880_x_at,ZNF638,ZNF638,single_symbol,6
11756881_a_at,PCDH20,PCDH20,single_symbol,2
11756882_a_at,RTTN,RTTN,single_symbol,1
11756883_s_at,PRRC2C,PRRC2C,single_symbol,6
11756884_a_at,C15orf52,C15orf52,single_symbol,2
11756885_a_at,ATAD2,ATAD2,single_symbol,2
11756886_a_at,TSC2,TSC2,single_symbol,2
11756887_a_at,TNS2,TNS2,single_symbol,1
11756888_a_at,TFCP2L1,TFCP2L1,single_symbol,3
11756889_s_at,SNAP91,SNAP91,single_symbol,4
11756890_s_at,ATP5A1,ATP5A1,single_symbol,4
11756891_a_at,ZNF12,ZNF12,single_symbol,4
11756892_a_at,C2CD2,C2CD2,single_symbol,3
11756893_x_at,RAB11B,RAB11B,single_symbol,7
11756894_a_at,SPIN3,SPIN3,single_symbol,3
11756895_a_at,SBF1,SBF1,single_symbol,2
11756896_a_at,COL6A6,COL6A6,single_symbol,1
11756897_x_at,TJP2,TJP2,single_symbol,7
11756898_a_at,PGM5,PGM5,single_symbol,4
11756899_a_at,NUDT21,NUDT21,single_symbol,3
11756900_a_at,CR2,CR2,single_symbol,2
11756901_a_at,MASP1,MASP1,single_symbol,7
11756902_a_at,SGSM1,SGSM1,single_symbol,3
11756903_a_at,HHAT,HHAT,single_symbol,2
11756904_a_at,STAB2,STAB2,single_symbol,1
11756905_a_at,DCBLD1,DCBLD1,single_symbol,1
11756906_x_at,POMGNT1,POMGNT1,single_symbol,4
11756907_a_at,GMNC,GMNC,single_symbol,1
11756908_a_at,VPS50,VPS50,single_symbol,4
11756909_a_at,PIWIL4,PIWIL4,single_symbol,1
11756910_x_at,FANCD2,FANCD2,single_symbol,6
11756911_a_at,C1QTNF3,C1QTNF3,single_symbol,3
11756912_a_at,AOX1,AOX1,single_symbol,1
11756913_s_at,NOD1,NOD1,single_symbol,4
11756914_a_at,NTRK2,NTRK2,single_symbol,10
11756915_a_at,CYP4F11,CYP4F11,single_symbol,3
11756916_a_at,ABCG5,ABCG5,single_symbol,1
11756917_a_at,ZNF618,ZNF618,single_symbol,3
11756918_a_at,KIF23,KIF23,single_symbol,2
11756919_a_at,CAP2,CAP2,single_symbol,7
11756920_a_at,FRMD1,FRMD1,single_symbol,4
11756921_a_at,TRPC3,TRPC3,single_symbol,2
11756922_a_at,VASN,VASN,single_symbol,1
11756923_s_at,LOC102724562 /// MST1 /// MST1L /// MST1P2,LOC102724562,multi_symbol_first_valid_used,3
11756924_s_at,ATP6V1A,ATP6V1A,single_symbol,5
11756925_a_at,AGO3,AGO3,single_symbol,4
11756926_x_at,TMEM63B,TMEM63B,single_symbol,1
11756927_a_at,SMARCAL1,SMARCAL1,single_symbol,1
11756928_x_at,TBCD,TBCD,single_symbol,5
11756929_a_at,CXXC1,CXXC1,single_symbol,2
11756930_x_at,DDX11,DDX11,single_symbol,8
11756931_a_at,ZNF257,ZNF257,single_symbol,4
11756932_x_at,ZNF257,ZNF257,single_symbol,4
11756933_x_at,LRRC25,LRRC25,single_symbol,2
11756934_a_at,STK4,STK4,single_symbol,6
11756935_a_at,MYO7A,MYO7A,single_symbol,3
11756936_a_at,MBD4,MBD4,single_symbol,5
11756937_s_at,DDI2 /// RSC1A1,DDI2,multi_symbol_first_valid_used,7
11756938_a_at,TMEM199,TMEM199,single_symbol,2
11756939_s_at,BRD7,BRD7,single_symbol,1
11756940_a_at,ZSCAN21,ZSCAN21,single_symbol,1
11756941_a_at,CCDC151,CCDC151,single_symbol,1
11756942_s_at,ING5,ING5,single_symbol,6
11756943_a_at,MAP2K4,MAP2K4,single_symbol,6
11756944_a_at,SNTG1,SNTG1,single_symbol,1
11756945_a_at,PIK3C2A,PIK3C2A,single_symbol,5
11756946_x_at,TBC1D10C,TBC1D10C,single_symbol,2
11756947_a_at,CTSB,CTSB,single_symbol,4
11756948_a_at,FEZF2,FEZF2,single_symbol,1
11756949_a_at,PPP2R1A,PPP2R1A,single_symbol,5
11756950_a_at,CELF6,CELF6,single_symbol,3
11756951_x_at,STT3B,STT3B,single_symbol,7
11756952_a_at,TKT,TKT,single_symbol,3
11756953_a_at,IL1R1,IL1R1,single_symbol,2
11756954_s_at,ZEB2,ZEB2,single_symbol,2
11756955_a_at,GZF1,GZF1,single_symbol,3
11756956_a_at,SPEF1,SPEF1,single_symbol,1
11756957_a_at,DCTN2,DCTN2,single_symbol,2
11756958_a_at,NLE1,NLE1,single_symbol,5
11756959_x_at,PRKD2,PRKD2,single_symbol,3
11756960_a_at,ZC3HC1,ZC3HC1,single_symbol,1
11756961_a_at,HYOU1,HYOU1,single_symbol,9
11756962_x_at,HDAC6,HDAC6,single_symbol,7
11756963_a_at,SOS2,SOS2,single_symbol,3
11756964_x_at,DPH1 /// OVCA2,DPH1,multi_symbol_first_valid_used,4
11756965_a_at,RRP1,RRP1,single_symbol,3
11756966_a_at,ERICH6,ERICH6,single_symbol,1
11756967_x_at,SUCLG2,SUCLG2,single_symbol,3
11756968_a_at,RBM28,RBM28,single_symbol,2
11756969_s_at,ALB,ALB,single_symbol,3
11756970_a_at,CHIT1,CHIT1,single_symbol,1
11756971_x_at,PKM,PKM,single_symbol,6
11756972_x_at,YBX1,YBX1,single_symbol,1
11756973_a_at,RAD18,RAD18,single_symbol,2
11756974_a_at,PLA2G4E,PLA2G4E,single_symbol,1
11756975_s_at,TBX2,TBX2,single_symbol,1
11756976_a_at,LONRF2,LONRF2,single_symbol,2
11756977_a_at,PHYHD1,PHYHD1,single_symbol,1
11756978_a_at,KCNN2,KCNN2,single_symbol,1
11756979_x_at,TUBA1A /// TUBA1B,TUBA1A,multi_symbol_first_valid_used,4
11756980_s_at,HS3ST2,HS3ST2,single_symbol,3
11756981_s_at,HDAC7,HDAC7,single_symbol,6
11756982_x_at,AP3S2 /// C15orf38-AP3S2,AP3S2,multi_symbol_first_valid_used,4
11756983_a_at,F11R,F11R,single_symbol,6
11756984_a_at,GNB2,GNB2,single_symbol,4
11756985_a_at,MAT2A,MAT2A,single_symbol,6
11756986_a_at,KLHDC1,KLHDC1,single_symbol,2
11756987_a_at,TWF2,TWF2,single_symbol,4
11756988_x_at,TWF2,TWF2,single_symbol,4
11756989_x_at,KRT8,KRT8,single_symbol,8
11756990_a_at,ZNF550,ZNF550,single_symbol,1
11756991_a_at,WDR18,WDR18,single_symbol,2
11756992_a_at,MARCH2,MARCH2,single_symbol,5
11756993_a_at,TIAL1,TIAL1,single_symbol,7
11756994_a_at,GNB2,GNB2,single_symbol,4
11756995_a_at,GNB2,GNB2,single_symbol,4
11756996_x_at,CFLAR,CFLAR,single_symbol,9
11756997_x_at,LENG8,LENG8,single_symbol,2
11756998_s_at,GPR35,GPR35,single_symbol,3
11756999_a_at,CYB561D2,CYB561D2,single_symbol,1
11757000_a_at,STYXL1,STYXL1,single_symbol,9
11757001_a_at,SEC14L2,SEC14L2,single_symbol,8
11757002_a_at,CHRDL2,CHRDL2,single_symbol,4
11757003_x_at,RPL6,RPL6,single_symbol,2
11757004_a_at,KCTD10,KCTD10,single_symbol,4
11757005_a_at,FUCA1,FUCA1,single_symbol,3
11757006_s_at,RNF4,RNF4,single_symbol,2
11757007_a_at,NUTM1,NUTM1,single_symbol,1
11757008_a_at,LPCAT3,LPCAT3,single_symbol,5
11757009_x_at,LPCAT3,LPCAT3,single_symbol,5
11757010_x_at,ACP2,ACP2,single_symbol,9
11757011_a_at,SPRYD7,SPRYD7,single_symbol,4
11757012_x_at,RHOA,RHOA,single_symbol,5
11757013_x_at,CAV1,CAV1,single_symbol,4
11757014_a_at,ARL15,ARL15,single_symbol,2
11757015_s_at,ODF3L2,ODF3L2,single_symbol,2
11757016_s_at,ZNF727 /// ZNF736,ZNF727,multi_symbol_first_valid_used,1
11757017_x_at,RNASEH2A,RNASEH2A,single_symbol,2
11757018_a_at,COL12A1,COL12A1,single_symbol,4
11757019_a_at,G2E3,G2E3,single_symbol,6
11757020_x_at,MGST3,MGST3,single_symbol,2
11757021_x_at,RPS24,RPS24,single_symbol,3
11757022_x_at,TFPI2,TFPI2,single_symbol,3
11757023_x_at,RPS12 /// SNORA33,RPS12,multi_symbol_first_valid_used,2
11757024_s_at,RNASEK /// RNASEK-C17orf49,RNASEK,multi_symbol_first_valid_used,1
11757025_s_at,SERPINF1,SERPINF1,single_symbol,5
11757026_x_at,SERPINF1,SERPINF1,single_symbol,5
11757027_x_at,RPL31,RPL31,single_symbol,6
11757028_s_at,RPS5,RPS5,single_symbol,4
11757029_a_at,NDUFA9,NDUFA9,single_symbol,1
11757030_at,ECH1 /// HNRNPL,ECH1,multi_symbol_first_valid_used,1
11757031_a_at,CCT8,CCT8,single_symbol,5
11757032_s_at,DNAJB12,DNAJB12,single_symbol,6
11757033_a_at,IL13RA2,IL13RA2,single_symbol,1
11757034_a_at,SEMA5B,SEMA5B,single_symbol,5
11757035_a_at,ACKR1,ACKR1,single_symbol,1
11757036_x_at,SAC3D1,SAC3D1,single_symbol,3
11757037_s_at,H3F3B,H3F3B,single_symbol,5
11757038_x_at,H3F3B,H3F3B,single_symbol,5
11757039_a_at,XIAP,XIAP,single_symbol,5
11757040_a_at,CNP,CNP,single_symbol,8
11757041_x_at,CNP,CNP,single_symbol,8
11757042_a_at,PDYN,PDYN,single_symbol,3
11757043_a_at,MAGED2,MAGED2,single_symbol,7
11757044_x_at,HILPDA,HILPDA,single_symbol,2
11757045_a_at,C7orf34,C7orf34,single_symbol,2
11757046_a_at,SLCO4A1-AS1,SLCO4A1-AS1,single_symbol,1
11757047_x_at,ATF4,ATF4,single_symbol,1
11757048_x_at,EIF3B,EIF3B,single_symbol,8
11757049_a_at,CTDP1,CTDP1,single_symbol,1
11757050_x_at,TAGLN2,TAGLN2,single_symbol,5
11757051_a_at,TWF2,TWF2,single_symbol,4
11757052_x_at,TWF2,TWF2,single_symbol,4
11757053_a_at,TMEM43,TMEM43,single_symbol,3
11757054_x_at,TMEM43,TMEM43,single_symbol,3
11757055_x_at,SH3BP5L,SH3BP5L,single_symbol,6
11757056_x_at,LOC728026 /// PTMA,LOC728026,multi_symbol_first_valid_used,2
11757057_x_at,PLA2G2A,PLA2G2A,single_symbol,3
11757058_x_at,TSPO,TSPO,single_symbol,3
11757059_x_at,RPL36A /// RPL36A-HNRNPH2,RPL36A,multi_symbol_first_valid_used,1
11757060_x_at,RPL10,RPL10,single_symbol,6
11757061_s_at,GCSH /// LOC729080,GCSH,multi_symbol_first_valid_used,5
11757062_at,CDC26,CDC26,single_symbol,2
11757063_s_at,CDC26 /// FKBP15,CDC26,multi_symbol_first_valid_used,2
11757064_s_at,WBSCR16,WBSCR16,single_symbol,6
11757065_x_at,BANF1,BANF1,single_symbol,6
11757066_s_at,ING5,ING5,single_symbol,6
11757067_s_at,ING5,ING5,single_symbol,6
11757068_s_at,FAAP20,FAAP20,single_symbol,10
11757069_s_at,---,,missing_symbol,0
11757070_x_at,LLPH,LLPH,single_symbol,3
11757071_s_at,STEAP1 /// STEAP1B,STEAP1,multi_symbol_first_valid_used,3
11757072_s_at,HS6ST1,HS6ST1,single_symbol,5
11757073_s_at,THAP4,THAP4,single_symbol,1
11757074_s_at,MLLT4,MLLT4,single_symbol,7
11757075_s_at,RPL15,RPL15,single_symbol,6
11757076_at,C7orf72,C7orf72,single_symbol,1
11757077_s_at,LOC102723655 /// LOC102723713 /// TP53TG3 /// TP53TG3B /// TP53TG3C /// TP53TG3D /// TP53TG3E /// TP53TG3F,LOC102723655,multi_symbol_first_valid_used,4
11757078_s_at,LOC101929373 /// SLC9B1,LOC101929373,multi_symbol_first_valid_used,3
11757079_s_at,CCDC166,CCDC166,single_symbol,2
11757080_s_at,RPS29,RPS29,single_symbol,3
11757081_s_at,OXCT2 /// OXCT2P1,OXCT2,multi_symbol_first_valid_used,2
11757082_s_at,TMEM167A,TMEM167A,single_symbol,2
11757083_s_at,CHCHD3,CHCHD3,single_symbol,2
11757084_s_at,GLRX3,GLRX3,single_symbol,3
11757085_s_at,ASAH2 /// ASAH2B /// LOC102725241,ASAH2,multi_symbol_first_valid_used,2
11757086_s_at,SMIM5,SMIM5,single_symbol,3
11757087_x_at,LOC101060389 /// TBC1D3 /// TBC1D3H /// TBC1D3I /// TBC1D3L,LOC101060389,multi_symbol_first_valid_used,2
11757088_s_at,FAM157A /// FAM157B /// LOC102723872,FAM157A,multi_symbol_first_valid_used,1
11757089_s_at,LOC101929373 /// SLC9B1,LOC101929373,multi_symbol_first_valid_used,3
11757090_s_at,GJC3,GJC3,single_symbol,2
11757091_at,POM121L2,POM121L2,single_symbol,2
11757092_s_at,LSM3,LSM3,single_symbol,4
11757093_at,GIMAP5,GIMAP5,single_symbol,1
11757094_a_at,LRRD1,LRRD1,single_symbol,2
11757095_s_at,HGH1,HGH1,single_symbol,1
11757096_s_at,ZNF492 /// ZNF849P /// ZNF98,ZNF492,multi_symbol_first_valid_used,1
11757097_s_at,SMIM6,SMIM6,single_symbol,3
11757098_s_at,GAS6-AS1,GAS6-AS1,single_symbol,3
11757099_s_at,FAM207A,FAM207A,single_symbol,1
11757100_s_at,POTEE /// POTEF /// POTEI /// POTEJ,POTEE,multi_symbol_first_valid_used,2
11757101_at,SPEF2,SPEF2,single_symbol,2
11757102_a_at,BOP1,BOP1,single_symbol,1
11757103_s_at,ADGRF5,ADGRF5,single_symbol,10
11757104_s_at,CCDC166,CCDC166,single_symbol,2
11757105_s_at,UBTFL1 /// UBTFL2 /// UBTFL6,UBTFL1,multi_symbol_first_valid_used,1
11757106_s_at,SVIL,SVIL,single_symbol,9
11757107_s_at,GTF3C6,GTF3C6,single_symbol,1
11757108_a_at,GSTTP1 /// GSTTP2 /// LOC100652871,GSTTP1,multi_symbol_first_valid_used,2
11757109_s_at,GSTTP1 /// GSTTP2 /// LOC100652871,GSTTP1,multi_symbol_first_valid_used,2
11757110_a_at,MRVI1-AS1,MRVI1-AS1,single_symbol,1
11757111_s_at,ACER2,ACER2,single_symbol,3
11757112_a_at,SNHG8,SNHG8,single_symbol,2
11757113_a_at,SNHG1,SNHG1,single_symbol,1
11757114_at,SNORA12,SNORA12,single_symbol,1
11757115_s_at,HSPA8,HSPA8,single_symbol,9
11757116_x_at,SNORA26,SNORA26,single_symbol,1
11757117_at,RPS2,RPS2,single_symbol,4
11757118_at,SNORA2A,SNORA2A,single_symbol,1
11757119_at,RPSA /// SNORA6,RPSA,multi_symbol_first_valid_used,3
11757120_at,EIF4A2 /// SNORA63,EIF4A2,multi_symbol_first_valid_used,8
11757121_x_at,EIF4A2 /// SNORA63,EIF4A2,multi_symbol_first_valid_used,8
11757122_s_at,RPL32,RPL32,single_symbol,4
11757123_at,SNORA74B,SNORA74B,single_symbol,2
11757124_x_at,SNORA74B,SNORA74B,single_symbol,2
11757125_at,SNORA74A,SNORA74A,single_symbol,2
11757126_x_at,SNORA74A,SNORA74A,single_symbol,2
11757127_at,SNORA23,SNORA23,single_symbol,1
11757128_at,RPSA /// SNORA62,RPSA,multi_symbol_first_valid_used,3
11757129_at,RPS3 /// SNORD15A,RPS3,multi_symbol_first_valid_used,3
11757130_x_at,RPS3 /// SNORD15A,RPS3,multi_symbol_first_valid_used,3
11757131_at,SNORD15B,SNORD15B,single_symbol,1
11757132_at,SNORA29 /// TCP1,SNORA29,multi_symbol_first_valid_used,1
11757133_s_at,SNORA8 /// TAF1D,SNORA8,multi_symbol_first_valid_used,1
11757134_at,SNORA65,SNORA65,single_symbol,1
11757135_x_at,SNORA49,SNORA49,single_symbol,1
11757136_x_at,SNORA2C,SNORA2C,single_symbol,1
11757137_s_at,EIF4A2 /// SNORA4,EIF4A2,multi_symbol_first_valid_used,8
11757138_x_at,EIF4A2 /// SNORA4,EIF4A2,multi_symbol_first_valid_used,8
11757139_x_at,SNORA5A,SNORA5A,single_symbol,1
11757140_at,RPLP2 /// SNORA52,RPLP2,multi_symbol_first_valid_used,4
11757141_s_at,SNORA25 /// SNORA8 /// TAF1D,SNORA25,multi_symbol_first_valid_used,1
11757142_s_at,SNHG12 /// SNORA16A,SNHG12,multi_symbol_first_valid_used,5
11757143_s_at,SNORA15,SNORA15,single_symbol,1
11757144_at,SNORA13,SNORA13,single_symbol,2
11757145_x_at,SNORA13,SNORA13,single_symbol,2
11757146_at,SNORA84,SNORA84,single_symbol,1
11757147_s_at,SNHG15 /// SNORA9,SNHG15,multi_symbol_first_valid_used,1
11757148_at,RPL23 /// SNORA21,RPL23,multi_symbol_first_valid_used,2
11757149_at,EEF1B2 /// SNORA41,EEF1B2,multi_symbol_first_valid_used,4
11757150_x_at,EEF1B2 /// SNORA41,EEF1B2,multi_symbol_first_valid_used,4
11757151_s_at,SNORA72,SNORA72,single_symbol,1
11757152_s_at,SNORA18 /// TAF1D,SNORA18,multi_symbol_first_valid_used,1
11757153_x_at,SNHG12 /// SNORA44,SNHG12,multi_symbol_first_valid_used,5
11757154_at,SNORA3B,SNORA3B,single_symbol,2
11757155_x_at,SNORA3B,SNORA3B,single_symbol,2
11757156_s_at,SNHG12 /// SNORA61,SNHG12,multi_symbol_first_valid_used,5
11757157_at,RPL27A /// SNORA3A,RPL27A,multi_symbol_first_valid_used,3
11757158_x_at,RPL27A /// SNORA3A,RPL27A,multi_symbol_first_valid_used,3
