attempt_id,n_oob_case,n_oob_control,n_unique_train,valid,invalid_reason,candidate_auc,candidate_ap,candidate_brier,ma_auc,ma_ap,ma_brier,delta_auc,delta_ap,delta_brier,candidate_best_C,ma_best_C,candidate_n_selected
250,13,3,24,True,,0.7179487179487181,0.8909054620593082,0.14027355558976273,0.9230769230769231,0.9855769230769231,0.1847518643144881,-0.20512820512820507,-0.09467146101761492,-0.04447830872472536,4.6415888336127775,0.046415888336127774,8
251,14,5,21,True,,0.8,0.8344122147693577,0.21057997938162232,0.9571428571428571,0.985969387755102,0.16527806355653177,-0.15714285714285703,-0.15155717298574434,0.04530191582509055,0.1,0.46415888336127775,2
252,12,4,24,True,,0.875,0.9510602823102823,0.09874984499926992,0.8125,0.9085999648499649,0.24356265412641587,0.0625,0.04246031746031742,-0.14481280912714595,1.0,0.001,6
253,14,4,22,True,,0.9285714285714286,0.9786891679748821,0.08616439380733526,0.7678571428571428,0.9032047317761602,0.1676202124642884,0.1607142857142858,0.07548443619872192,-0.08145581865695314,21.54434690031882,100.0,12
254,11,3,26,True,,0.696969696969697,0.878146348600894,0.12983759519581278,0.3939393939393939,0.7329660238751148,0.20630162555930673,0.3030303030303031,0.14518032472577924,-0.07646403036349395,0.46415888336127775,10.0,3
255,8,5,27,True,,0.8500000000000001,0.8755456349206349,0.11058896076168066,0.725,0.8200757575757576,0.24125527563066623,0.1250000000000001,0.055469877344877294,-0.13066631486898556,0.46415888336127775,0.001,6
256,12,3,25,True,,0.888888888888889,0.9707362082362084,0.08595028274723862,0.5555555555555556,0.7938203000703,0.15140188722948297,0.33333333333333337,0.1769159081659084,-0.06545160448224435,21.54434690031882,46.41588833612773,7
257,10,3,27,True,,1.0,0.9999999999999999,0.0519904362700908,0.8333333333333334,0.9497222222222222,0.24271307577087425,0.16666666666666663,0.050277777777777644,-0.19072263950078344,4.6415888336127775,0.001,11
258,11,4,25,True,,1.0,1.0,0.0004705559240542357,0.9545454545454546,0.986013986013986,0.16669621211579896,0.045454545454545414,0.013986013986013957,-0.16622565619174473,100.0,10.0,16
259,7,5,28,True,,0.8857142857142857,0.9325396825396823,0.14883630984030713,0.6285714285714286,0.6762832405689548,0.33108497687621385,0.2571428571428571,0.2562564419707275,-0.18224866703590673,0.1,100.0,2
260,10,4,26,True,,0.8,0.8813455988455987,0.14555276160494687,0.825,0.932651515151515,0.24264858340232798,-0.02499999999999991,-0.0513059163059163,-0.0970958217973811,0.46415888336127775,0.001,7
261,14,4,22,True,,0.7857142857142857,0.9174904460618746,0.18325897568753638,0.7857142857142857,0.9333703994418279,0.24649372092846297,0.0,-0.015879953379953293,-0.0632347452409266,0.1,0.001,4
262,11,4,25,True,,0.75,0.8087990292535747,0.18540451312207873,0.6136363636363636,0.8258398167489076,0.2458445516786111,0.13636363636363635,-0.017040787495332888,-0.06044003855653238,0.1,0.001,3
263,9,4,27,True,,0.8055555555555556,0.8782627865961199,0.07723028150298483,0.9166666666666666,0.9626543209876546,0.24443652529255777,-0.11111111111111105,-0.08439153439153468,-0.16720624378957294,100.0,0.001,14
264,10,3,27,True,,0.6666666666666667,0.7980122655122655,0.25362732968579216,0.8666666666666667,0.9622222222222222,0.2475726464005691,-0.19999999999999996,-0.16420995670995675,0.006054683285223045,0.1,0.001,2
265,12,4,24,True,,0.6875,0.8354869667369667,0.23295543497318036,0.875,0.9593656343656343,0.14906362190626304,-0.1875,-0.12387866762866762,0.08389181306691731,0.1,0.46415888336127775,3
266,9,4,27,True,,0.6111111111111112,0.8077040243706912,0.23487233460984164,0.5,0.76506734006734,0.24840031617626745,0.11111111111111116,0.04263668430335121,-0.013527981566425817,0.1,0.001,5
267,11,4,25,True,,0.7954545454545454,0.8845566050111505,0.08228325602594441,0.8863636363636364,0.9585576040121495,0.1511008413434152,-0.09090909090909094,-0.07400099900099899,-0.06881758531747079,21.54434690031882,0.46415888336127775,9
268,13,2,25,True,,0.5769230769230769,0.8909054620593082,0.19443963259264552,0.7692307692307692,0.958945755099601,0.24453777987450767,-0.1923076923076923,-0.0680402930402928,-0.050098147281862154,0.1,0.001,3
269,11,3,26,True,,0.6666666666666667,0.8087990292535745,0.19489837099154045,0.9090909090909091,0.9777495232040687,0.2409113253345656,-0.24242424242424232,-0.16895049395049422,-0.04601295434302516,0.1,0.001,2
270,10,5,25,True,,0.84,0.8987698412698412,0.12794651706503124,0.62,0.7343894993894994,0.2500986705178043,0.21999999999999997,0.16438034188034178,-0.12215215345277308,100.0,100.0,19
271,8,4,28,True,,0.6875,0.7481150793650794,0.26944986733613985,0.96875,0.9861111111111112,0.2458662240109275,-0.28125,-0.2379960317460318,0.023583643325212345,0.1,0.001,3
272,13,3,24,True,,0.7179487179487181,0.8909054620593082,0.16062140699215427,0.7692307692307692,0.9480682778759701,0.24443298053734286,-0.0512820512820511,-0.05716281581666194,-0.08381157354518859,0.21544346900318823,0.001,7
273,9,3,28,True,,1.0,1.0000000000000002,0.006591809513418509,0.962962962962963,0.9888888888888892,0.2452678557482927,0.03703703703703698,0.011111111111111072,-0.2386760462348742,46.41588833612773,0.001,13
274,10,3,27,True,,0.7333333333333334,0.8813455988455987,0.08644738693844158,0.9333333333333333,0.9809090909090908,0.2412725011942321,-0.19999999999999996,-0.09956349206349213,-0.15482511425579054,1.0,0.001,6
275,14,5,21,True,,0.7285714285714286,0.8639742318838957,0.17632373128315093,0.6571428571428571,0.79419715438623,0.17154479183972643,0.07142857142857151,0.06977707749766571,0.004778939443424501,0.1,0.46415888336127775,2
276,9,3,28,True,,1.0,1.0000000000000002,0.08783237505517705,0.7407407407407408,0.9115961199294533,0.24810241417159498,0.2592592592592592,0.08840388007054689,-0.16027003911641793,4.6415888336127775,0.001,13
277,10,4,26,True,,0.825,0.9063455988455987,0.0716478112184984,0.975,0.9909090909090909,0.1300200806749518,-0.15000000000000002,-0.08456349206349212,-0.05837226945645339,46.41588833612773,1.0,11
278,11,4,25,True,,0.7954545454545454,0.8845566050111505,0.0876807590215336,0.9090909090909091,0.9649678604224059,0.24370862422307807,-0.11363636363636365,-0.08041125541125538,-0.15602786520154446,0.46415888336127775,0.001,6
279,15,4,21,True,,0.9666666666666667,0.9913888888888889,0.048332497812526104,0.7666666666666666,0.9059415965298317,0.24427945640505175,0.20000000000000007,0.08544729235905713,-0.19594695859252564,1.0,0.001,6
280,9,2,29,True,,1.0,1.0000000000000002,0.02729071685261369,0.6111111111111112,0.8782627865961201,0.17823935966871626,0.38888888888888884,0.1217372134038801,-0.15094864281610257,0.46415888336127775,1.0,8
281,9,3,28,True,,0.7407407407407408,0.8782627865961199,0.11324423237947524,0.7407407407407407,0.8969496552829888,0.24617622809718342,1.1102230246251565e-16,-0.018686868686868863,-0.1329319957177082,0.21544346900318823,0.001,3
282,10,5,25,True,,0.82,0.9086435786435786,0.12017716655835638,0.92,0.9572979797979798,0.2431491652266168,-0.10000000000000009,-0.04865440115440123,-0.12297199866826043,0.46415888336127775,0.001,6
283,12,4,24,True,,0.9583333333333334,0.9866452991452991,0.09838707924425472,0.625,0.8152158027158027,0.2470352245240632,0.33333333333333337,0.17142949642949634,-0.1486481452798085,0.46415888336127775,0.001,10
284,10,5,25,True,,1.0,0.9999999999999999,0.07075838962141882,0.78,0.7904365079365079,0.12281370967137663,0.21999999999999997,0.209563492063492,-0.052055320049957804,1.0,2.154434690031882,5
285,10,3,27,True,,0.7000000000000001,0.8480122655122654,0.08776898367334261,0.6000000000000001,0.7822546897546898,0.2561096390966085,0.09999999999999998,0.06575757575757557,-0.16834065542326587,100.0,21.54434690031882,16
286,11,5,24,True,,1.0,1.0,0.07470907863725967,0.8,0.8712592962592962,0.24395871734073843,0.19999999999999996,0.1287407037407038,-0.16924963870347876,4.6415888336127775,0.001,8
287,10,3,27,True,,0.6666666666666667,0.7980122655122655,0.12982362071600834,0.5666666666666667,0.8136435786435786,0.15601884677338912,0.10000000000000009,-0.015631313131313163,-0.026195226057380783,1.0,0.21544346900318823,5
288,12,2,26,True,,0.875,0.9790695415695417,0.1134926544437791,0.5416666666666666,0.8599888537388537,0.2486863862162884,0.33333333333333337,0.11908068783068804,-0.13519373177250932,10.0,0.001,10
289,9,3,28,True,,0.6296296296296297,0.7765792849126183,0.19234023649234436,0.4444444444444445,0.7231922398589066,0.25284547751554737,0.18518518518518517,0.053387045053711724,-0.06050524102320301,0.1,0.21544346900318823,4
290,13,4,23,True,,1.0,1.0,0.028390852013546467,0.9038461538461539,0.9732495069033531,0.23113855158058488,0.09615384615384615,0.0267504930966469,-0.20274769956703842,4.6415888336127775,0.004641588833612777,12
291,10,3,27,True,,0.8333333333333334,0.9430122655122654,0.08353996683072064,0.8333333333333334,0.9430122655122654,0.2441068311062289,0.0,0.0,-0.16056686427550826,0.46415888336127775,0.001,9
292,8,3,29,True,,1.0,1.0,0.022074114236578592,0.7916666666666666,0.9206845238095238,0.24713497652230493,0.20833333333333337,0.07931547619047619,-0.22506086228572633,100.0,0.001,18
293,9,3,28,True,,1.0,1.0000000000000002,0.03662865828665893,1.0,1.0000000000000002,0.14354602653186807,0.0,0.0,-0.10691736824520914,0.46415888336127775,0.1,8
294,12,3,25,True,,0.6111111111111112,0.8902158027158028,0.18986425521521502,0.8333333333333334,0.9510602823102824,0.21422671120522235,-0.2222222222222222,-0.060844479594479584,-0.02436245599000733,0.1,0.01,2
295,10,4,26,True,,0.9,0.9572979797979798,0.11430591895866556,0.675,0.8434706959706959,0.30167000673590805,0.22499999999999998,0.11382728382728391,-0.1873640877772425,10.0,21.54434690031882,10
296,12,4,24,True,,1.0,1.0,0.00771062884022076,0.9166666666666666,0.9707362082362082,0.2471518145477113,0.08333333333333337,0.02926379176379179,-0.23944118570749054,10.0,0.001,13
297,11,5,24,True,,0.7818181818181817,0.8023887728433183,0.11931006645361866,0.8909090909090909,0.9530630985176438,0.24626995340652189,-0.10909090909090913,-0.15067432567432548,-0.12695988695290322,0.46415888336127775,0.001,8
298,11,3,26,True,,0.9393939393939394,0.9841597796143251,0.06139137516488372,0.7575757575757577,0.9072838777384231,0.242456293769671,0.18181818181818177,0.07687590187590199,-0.1810649186047873,1.0,0.001,12
299,9,3,28,True,,0.7037037037037037,0.8412257495590829,0.08756572287662301,0.8148148148148149,0.9436868686868689,0.2445669441123707,-0.11111111111111116,-0.102461119127786,-0.1570012212357477,2.154434690031882,0.001,11
300,12,3,25,True,,0.75,0.9369750619750622,0.17433691830632936,0.8611111111111112,0.9614769489769491,0.17656745261935952,-0.11111111111111116,-0.024501887001886935,-0.0022305343130301636,0.1,0.046415888336127774,4
301,11,4,25,True,,1.0,1.0,0.00886498869266123,0.9090909090909091,0.9649678604224059,0.13626675443175815,0.09090909090909094,0.0350321395775941,-0.12740176573909692,46.41588833612773,0.1,14
302,11,4,25,True,,0.8863636363636364,0.9536042240587697,0.11104719103049766,0.5681818181818181,0.7907748816839725,0.2585617679696007,0.31818181818181823,0.16282934237479718,-0.14751457693910303,2.154434690031882,2.154434690031882,11
303,11,4,25,True,,0.8863636363636364,0.9536042240587697,0.06803018767553565,0.7045454545454546,0.87807091898001,0.19617885748130798,0.18181818181818177,0.07553330507875966,-0.12814866980577233,100.0,0.21544346900318823,18
304,11,2,27,True,,1.0,1.0,0.0824286853758547,0.7272727272727273,0.9516705516705517,0.32523799903519357,0.2727272727272727,0.0483294483294483,-0.2428093136593389,1.0,46.41588833612773,9
305,13,3,24,True,,0.6923076923076923,0.8861435572974035,0.23408636314181946,0.7179487179487181,0.8909054620593082,0.24194128000249476,-0.025641025641025772,-0.004761904761904745,-0.007854916860675298,0.1,10.0,3
306,10,3,27,True,,0.6666666666666667,0.7980122655122655,0.20239759810049682,0.6333333333333333,0.7904365079365079,0.16393431397575345,0.03333333333333344,0.007575757575757569,0.03846328412474337,0.1,0.46415888336127775,3
307,8,4,28,True,,0.71875,0.7602678571428572,0.182883839864911,0.84375,0.906795634920635,0.2410074485547918,-0.125,-0.1465277777777778,-0.05812360868988081,0.1,0.001,3
308,10,4,26,True,,1.0,0.9999999999999999,0.040337679844716805,1.0,0.9999999999999999,0.24276404512067273,0.0,0.0,-0.20242636527595592,10.0,0.001,13
309,13,3,24,True,,1.0,1.0,0.0007536053982817605,0.8717948717948718,0.9704231665770128,0.24403233794114887,0.1282051282051282,0.029576833422987225,-0.2432787325428671,46.41588833612773,0.001,11
310,12,2,26,True,,0.8333333333333333,0.9707362082362084,0.08256982628956153,0.5416666666666666,0.882272126022126,0.24885284197528165,0.29166666666666663,0.08846408221408242,-0.16628301568572013,46.41588833612773,0.001,12
311,7,4,29,True,,1.0,0.9999999999999998,0.09909257384865056,0.6785714285714286,0.7253968253968254,0.18470112626009547,0.3214285714285714,0.2746031746031744,-0.08560855241144491,0.46415888336127775,1.0,5
312,11,2,27,True,,0.9090909090909092,0.9841597796143251,0.08114502162516951,0.5454545454545454,0.85425357470812,0.24635985434337637,0.36363636363636376,0.12990620490620508,-0.16521483271820686,4.6415888336127775,0.001,8
313,10,2,28,True,,0.55,0.8480122655122654,0.2094618757937394,0.8500000000000001,0.9733333333333333,0.24865006648031043,-0.30000000000000004,-0.1253210678210679,-0.039188190686571034,0.1,0.001,5
315,9,4,27,True,,0.7222222222222222,0.8222582972582972,0.15284110012186944,0.9722222222222222,0.9888888888888892,0.24504344451958288,-0.25,-0.1666305916305919,-0.09220234439771344,46.41588833612773,0.001,10
316,8,4,28,True,,0.90625,0.9526289682539683,0.12061596120776302,0.78125,0.883531746031746,0.18968444164897733,0.125,0.06909722222222225,-0.0690684804412143,0.46415888336127775,0.1,8
317,11,3,26,True,,0.9696969696969697,0.9924242424242424,0.1810633130309877,0.6666666666666667,0.8865485524576433,0.24290439319971968,0.303030303030303,0.10587568996659913,-0.06184108016873199,0.1,0.001,3
318,10,5,25,True,,0.9400000000000001,0.9697979797979798,0.06649322378028369,0.78,0.8340262515262514,0.2450129098657239,0.16000000000000003,0.13577172827172834,-0.17851968608544022,21.54434690031882,0.001,11
319,12,6,22,True,,0.875,0.9369750619750621,0.17935856121001678,0.8333333333333334,0.9125432437932438,0.24591853895640226,0.04166666666666663,0.024431818181818277,-0.06655997774638547,0.1,0.001,2
320,11,5,24,True,,0.8363636363636364,0.8845566050111504,0.0925157034221878,0.8909090909090909,0.9530630985176438,0.24369636023309788,-0.05454545454545445,-0.0685064935064934,-0.15118065681091009,46.41588833612773,0.0021544346900318843,10
321,10,4,26,True,,0.5,0.7142857142857143,0.25,0.775,0.8480122655122654,0.13161288804872417,-0.275,-0.13372655122655108,0.11838711195127583,0.001,1.0,0
322,9,2,29,True,,0.6666666666666666,0.9060405643738978,0.15504391128986078,0.5555555555555556,0.8984928651595321,0.24269410548335782,0.11111111111111105,0.007547699214365711,-0.08765019419349704,2.154434690031882,0.001,8
323,7,3,30,True,,0.7142857142857144,0.8260204081632654,0.10060742789240414,0.9523809523809524,0.982142857142857,0.1562668853775441,-0.23809523809523803,-0.1561224489795916,-0.055659457485139965,4.6415888336127775,0.46415888336127775,8
324,9,5,26,True,,0.7333333333333333,0.7591269841269842,0.17930477412145798,0.5777777777777777,0.7168430335097002,0.23079732334794764,0.15555555555555556,0.04228395061728396,-0.05149254922648966,1.0,21.54434690031882,10
325,13,3,24,True,,0.7179487179487181,0.8909054620593082,0.09500640007619066,0.8717948717948718,0.9704231665770128,0.24430391918926364,-0.15384615384615374,-0.07951770451770457,-0.14929751911307299,0.46415888336127775,0.001,5
326,11,4,25,True,,1.0,1.0,0.01423323623815712,1.0,1.0,0.24443937749818395,0.0,0.0,-0.23020614126002684,46.41588833612773,0.001,11
327,11,5,24,True,,0.8,0.8478433182978637,0.1834112995697926,0.8,0.8712592962592962,0.16333993475425695,0.0,-0.023415977961432466,0.020071364815535647,0.1,1.0,2
328,10,2,28,True,,0.55,0.8480122655122654,0.09464341760156109,0.35,0.8136435786435786,0.24982643510776845,0.20000000000000007,0.03436868686868677,-0.15518301750620736,0.46415888336127775,0.001,5
329,10,4,26,True,,0.975,0.9909090909090909,0.089694416369788,0.85,0.9354365079365078,0.24734711218131625,0.125,0.05547258297258306,-0.15765269581152824,21.54434690031882,0.001,11
330,12,3,25,True,,0.9722222222222223,0.9935897435897437,0.06460347933744583,0.5277777777777778,0.7864128926628926,0.19387699961795782,0.44444444444444453,0.20717685092685112,-0.12927352028051198,100.0,1.0,11
331,9,3,28,True,,1.0,1.0000000000000002,0.0002994443771026899,1.0,1.0000000000000002,0.24333122587010755,0.0,0.0,-0.24303178149300486,100.0,0.001,13
332,9,3,28,True,,0.6666666666666667,0.7856701940035273,0.21927924371711185,1.0,1.0000000000000002,0.1385024000419616,-0.33333333333333326,-0.2143298059964729,0.08077684367515026,0.1,0.21544346900318823,4
333,12,4,24,True,,0.7291666666666666,0.8700829263329263,0.1586514534290877,0.875,0.9510602823102823,0.2456709041697224,-0.14583333333333337,-0.080977355977356,-0.08701945074063469,0.21544346900318823,0.001,4
334,11,5,24,True,,0.8,0.8478433182978637,0.17682928342595916,0.8363636363636364,0.9135609340154793,0.14940698854868262,-0.036363636363636376,-0.06571761571761559,0.027422294877276543,0.1,2.154434690031882,2
335,8,3,29,True,,0.6666666666666667,0.7713789682539683,0.21467844124034183,0.6666666666666667,0.8227678571428572,0.17074326044660448,0.0,-0.05138888888888882,0.043935180793737344,0.1,0.46415888336127775,3
336,6,4,30,True,,1.0,1.0,0.15896786326105958,0.9583333333333334,0.976190476190476,0.24139963122640523,0.04166666666666663,0.023809523809523947,-0.08243176796534565,0.1,0.001,4
337,11,4,25,True,,0.7272727272727273,0.8638212797303706,0.16592334382259663,0.6590909090909092,0.8199429358520268,0.2480249640818021,0.06818181818181812,0.04387834387834377,-0.08210162025920548,0.46415888336127775,0.001,4
338,9,4,27,True,,0.8055555555555556,0.8782627865961199,0.1307968899217208,0.8888888888888888,0.9467813051146385,0.2437432884825193,-0.08333333333333326,-0.06851851851851865,-0.1129463985607985,2.154434690031882,0.001,7
339,8,3,29,True,,0.7083333333333333,0.8644345238095238,0.171943908296437,0.625,0.8647186147186148,0.27517258749844464,0.08333333333333326,-0.0002840909090909838,-0.10322867920200765,0.1,46.41588833612773,2
340,8,4,28,True,,1.0,1.0,0.05888738156257211,0.96875,0.9861111111111112,0.2421623710564567,0.03125,0.01388888888888884,-0.18327498949388457,2.154434690031882,0.001,8
341,12,3,25,True,,0.7777777777777779,0.9252666315166315,0.13570617053654913,0.8333333333333334,0.9510602823102824,0.24680287425572583,-0.05555555555555547,-0.025793650793650924,-0.11109670371917671,0.21544346900318823,0.001,4
342,11,2,27,True,,1.0,1.0,0.0022491534610849717,1.0,1.0,0.24715713277027843,0.0,0.0,-0.24490797930919345,2.154434690031882,0.001,10
343,11,3,26,True,,0.8484848484848485,0.9536042240587697,0.06816663730366218,0.696969696969697,0.85425357470812,0.185688011063479,0.1515151515151515,0.09935064935064963,-0.11752137375981683,1.0,0.46415888336127775,8
344,11,4,25,True,,0.75,0.8087990292535747,0.1841373886796891,0.8409090909090909,0.9254656959202414,0.24607504224777094,-0.09090909090909094,-0.1166666666666667,-0.06193765356808184,0.1,0.001,3
345,15,2,23,True,,0.8,0.9698826173826174,0.10521120379548825,0.5666666666666667,0.8968402893402894,0.24768349964287417,0.2333333333333334,0.07304232804232802,-0.1424722958473859,100.0,0.001,12
346,9,4,27,True,,0.6388888888888888,0.7439955106621774,0.1533569008365253,0.9444444444444444,0.9797979797979799,0.11810533007716152,-0.3055555555555556,-0.2358024691358025,0.03525157075936379,46.41588833612773,2.154434690031882,10
347,13,4,23,True,,0.9615384615384616,0.9897435897435898,0.07973015703947321,0.7115384615384616,0.8512640137640137,0.187569552178219,0.25,0.13847957597957605,-0.10783939513874578,0.46415888336127775,0.046415888336127774,7
348,12,4,24,True,,0.7708333333333333,0.882272126022126,0.16351909175294552,0.875,0.9593656343656343,0.21011027285062195,-0.10416666666666674,-0.07709350834350825,-0.04659118109767643,0.21544346900318823,46.41588833612773,5
349,9,6,25,True,,0.5740740740740741,0.671151996151996,0.23149159866669933,0.8333333333333334,0.88658810325477,0.16680681002912692,-0.2592592592592593,-0.21543610710277394,0.0646847886375724,0.1,0.046415888336127774,2
350,13,2,25,True,,0.8846153846153846,0.9821780783319243,0.06654603975187483,0.6923076923076923,0.9383413594952055,0.245461567145742,0.1923076923076923,0.0438367188367188,-0.17891552739386718,46.41588833612773,0.001,13
351,10,3,27,True,,0.7333333333333334,0.8813455988455987,0.08059554055213315,1.0,0.9999999999999999,0.1368176984402308,-0.2666666666666666,-0.11865440115440118,-0.05622215788809766,2.154434690031882,0.21544346900318823,10
352,12,2,26,True,,1.0,1.0,0.00766562976703944,1.0,1.0,0.13459903660818057,0.0,0.0,-0.12693340684114113,2.154434690031882,0.46415888336127775,11
353,11,3,26,True,,1.0,1.0,0.03917186546968092,0.9696969696969697,0.9924242424242424,0.14114473831638072,0.030303030303030276,0.007575757575757569,-0.1019728728466998,0.46415888336127775,0.21544346900318823,9
354,10,5,25,True,,0.8,0.7980122655122655,0.116467180689466,0.64,0.7376479076479077,0.307384579178318,0.16000000000000003,0.06036435786435779,-0.19091739848885203,0.46415888336127775,4.6415888336127775,4
355,9,5,26,True,,0.9111111111111112,0.9467813051146385,0.11855553255950131,0.8222222222222223,0.9051858635191969,0.1581314499695047,0.0888888888888889,0.041595441595441596,-0.039575917410003394,0.21544346900318823,2.154434690031882,6
356,12,2,26,True,,1.0,1.0,0.1239564160052373,1.0,1.0,0.24543466782197795,0.0,0.0,-0.12147825181674066,2.154434690031882,0.001,8
357,10,4,26,True,,0.775,0.8480122655122654,0.11807132065303204,0.875,0.9430122655122654,0.24540473859834327,-0.09999999999999998,-0.09499999999999997,-0.12733341794531122,0.46415888336127775,0.001,5
358,11,3,26,True,,1.0,1.0,0.011418976017034746,0.9090909090909092,0.9750688705234161,0.11371680739671693,0.09090909090909083,0.024931129476583935,-0.10229783137968218,4.6415888336127775,1.0,11
359,11,4,25,True,,0.8181818181818181,0.9072838777384233,0.10077180268301812,0.8863636363636364,0.9617715617715619,0.2335172343206069,-0.06818181818181823,-0.05448768403313853,-0.13274543163758878,46.41588833612773,0.46415888336127775,12
360,11,5,24,True,,1.0,1.0,0.044130157714511065,0.8545454545454545,0.9348124098124098,0.23266439975451297,0.1454545454545455,0.06518759018759024,-0.1885342420400019,46.41588833612773,21.54434690031882,13
361,12,4,24,True,,0.875,0.960479797979798,0.19883540845620296,0.7291666666666667,0.9150462962962963,0.22311424578690442,0.14583333333333326,0.04543350168350169,-0.024278837330701464,0.1,100.0,2
362,11,3,26,True,,0.8484848484848485,0.9536042240587697,0.07459029003451374,1.0,1.0,0.24554181431181907,-0.1515151515151515,-0.046395775941230344,-0.1709515242773053,0.46415888336127775,0.001,6
363,15,5,20,True,,0.7466666666666666,0.8538292644174997,0.15628337199026288,0.7866666666666666,0.9237772850930746,0.24308646135934384,-0.040000000000000036,-0.06994802067557482,-0.08680308936908096,0.46415888336127775,0.001,8
364,9,5,26,True,,0.9777777777777779,0.9888888888888892,0.06678502665356115,0.7777777777777778,0.848492865159532,0.24394834797620116,0.20000000000000007,0.1403960237293571,-0.17716332132264,4.6415888336127775,0.001,9
365,10,3,27,True,,0.6666666666666666,0.9051373626373626,0.2152814877460911,0.5666666666666667,0.7758444333444334,0.28410071816998494,0.09999999999999998,0.12929292929292913,-0.06881923042389385,0.1,100.0,4
366,13,4,23,True,,0.8846153846153846,0.9589457550996012,0.06920168677938286,0.75,0.8819768906307368,0.2462616339083778,0.13461538461538458,0.07696886446886442,-0.17705994712899492,1.0,0.001,8
367,13,3,24,True,,0.7179487179487181,0.8909054620593082,0.18153349730441276,0.6923076923076923,0.9219513392590315,0.24509528509140338,0.025641025641025772,-0.031045877199723293,-0.06356178778699062,0.1,0.001,3
368,10,4,26,True,,0.825,0.9063455988455987,0.13149255461901604,0.85,0.9263455988455987,0.2462150747142235,-0.025000000000000022,-0.020000000000000018,-0.11472252009520745,100.0,0.001,14
369,11,2,27,True,,0.9090909090909091,0.986013986013986,0.2408138616770638,0.9545454545454546,0.9924242424242424,0.24633168554908483,-0.045454545454545525,-0.0064102564102563875,-0.005517823872021016,0.1,0.001,4
370,13,5,22,True,,0.8,0.8819768906307368,0.18992566884876566,0.7384615384615385,0.8834610713569988,0.24810625356330288,0.06153846153846154,-0.0014841807262619966,-0.058180584714537215,0.1,0.001,3
371,11,2,27,True,,1.0,1.0,0.13213786316000278,0.9090909090909092,0.9841597796143251,0.14929676077636747,0.09090909090909083,0.015840220385674897,-0.017158897616364688,0.21544346900318823,2.154434690031882,8
372,10,5,25,True,,0.9800000000000001,0.9909090909090909,0.16623408067355241,0.8,0.8655880230880231,0.2437332832622572,0.18000000000000005,0.12532106782106778,-0.0774992025887048,0.1,0.001,2
373,12,3,25,True,,0.9722222222222223,0.9935897435897437,0.051363120380298805,0.7500000000000001,0.9085999648499649,0.21605645921354907,0.2222222222222222,0.08498977873977887,-0.16469333883325027,1.0,21.54434690031882,7
375,13,4,23,True,,0.6923076923076923,0.8635264308341231,0.19286625981192762,0.8076923076923077,0.93672532846741,0.2473539842493868,-0.11538461538461542,-0.07319889763328691,-0.05448772443745917,0.1,0.001,5
376,8,4,28,True,,1.0,1.0,0.008450877311898081,0.9375,0.975,0.13978264260133558,0.0625,0.025000000000000022,-0.1313317652894375,46.41588833612773,10.0,13
377,9,4,27,True,,0.7777777777777778,0.8412257495590829,0.08581666057231978,0.8333333333333334,0.9060405643738978,0.24537017341284822,-0.05555555555555558,-0.06481481481481488,-0.15955351284052843,10.0,0.001,15
378,10,4,26,True,,0.775,0.8480122655122654,0.1362030605965741,0.675,0.7733658008658009,0.24532722141281885,0.09999999999999998,0.07464646464646452,-0.10912416081624474,21.54434690031882,0.001,10
379,12,2,26,True,,1.0,1.0,0.0022465945790258704,1.0,1.0,0.2454030080961512,0.0,0.0,-0.24315641351712533,100.0,0.001,13
380,12,3,25,True,,1.0,1.0,0.05690301799443556,0.8611111111111112,0.9614769489769491,0.19045871039516646,0.13888888888888884,0.03852305102305087,-0.1335556924007309,46.41588833612773,1.0,12
381,10,5,25,True,,0.8600000000000001,0.9063455988455987,0.09961454255948393,0.7999999999999999,0.9064610389610389,0.24312205103928722,0.060000000000000164,-0.00011544011544017962,-0.1435075084798033,100.0,0.001,19
382,11,3,26,True,,0.9696969696969697,0.9924242424242424,0.06482944392271912,0.7272727272727273,0.8845566050111504,0.24233285199135388,0.24242424242424243,0.10786763741309202,-0.17750340806863474,21.54434690031882,0.001,9
383,13,2,25,True,,1.0,0.9999999999999998,0.014620277062342011,1.0,0.9999999999999998,0.057382366617134264,0.0,0.0,-0.04276208955479226,10.0,100.0,9
384,10,2,28,True,,1.0,0.9999999999999999,0.03526469065706354,0.95,0.9909090909090909,0.1654864427257319,0.050000000000000044,0.009090909090909038,-0.13022175206866837,100.0,2.154434690031882,16
385,11,4,25,True,,0.75,0.8966495625586535,0.1912324761899503,0.7727272727272727,0.8542535747081202,0.16288109794876088,-0.022727272727272707,0.04239598785053322,0.028351378241189412,0.21544346900318823,0.46415888336127775,6
386,11,4,25,True,,1.0,1.0,0.04113650624297538,0.7954545454545454,0.8845566050111505,0.24152330147678505,0.20454545454545459,0.11544339498884948,-0.20038679523380967,10.0,0.001,13
387,12,3,25,True,,0.5833333333333334,0.8006384818884819,0.22371357565945013,0.47222222222222227,0.7693824693824693,0.2934789652625263,0.1111111111111111,0.03125601250601251,-0.06976538960307618,0.1,21.54434690031882,2
388,11,3,26,True,,0.696969696969697,0.85425357470812,0.18930146941997208,0.8787878787878789,0.9649678604224059,0.24166804261893304,-0.18181818181818188,-0.11071428571428588,-0.05236657319896096,0.1,0.001,3
