repeat,outer_fold,model,gene,selected_probe,n_candidate_probes,training_mean_expression,tie_count,selection_rule
1,4,candidate,MAP1LC3B,11738984_x_at,4,9.5146545625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MCL1,11715483_s_at,6,11.917001656250001,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MFF,11745184_a_at,5,7.699291625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MFN1,11731456_at,3,6.67551846875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MFN2,11741010_a_at,3,8.47295615625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MIEF1,11757944_s_at,3,6.26764,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MIEF2,11735347_a_at,1,4.32840278125,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MST1,11721819_x_at,2,5.2163971875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MTCH2,11721075_a_at,2,6.88681475,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MTFR1,11725658_a_at,5,5.6599239062499995,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MTFR1L,11735789_a_at,8,7.0256675,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,MTOR,11716134_a_at,3,6.38331625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,NBR1,11738519_x_at,6,7.725217125,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,NFKB1,11717542_a_at,1,8.80973690625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,OPA1,11740746_s_at,5,6.1987006875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,OPTN,11745271_x_at,3,8.879696406250002,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,PHB2,11715383_a_at,3,8.70525271875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,PINK1,11726996_at,2,8.99882775,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,PLD6,11725448_at,2,4.7819442500000005,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,PMAIP1,11724509_a_at,2,6.56614996875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,RELA,11745440_s_at,3,7.8887904375,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,RHEB,11716260_s_at,4,8.34232428125,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,RPS6KB1,11750648_x_at,7,6.656483125,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,RPTOR,11722498_s_at,6,4.8449851875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,SQSTM1,11756761_x_at,5,9.1139676875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TAX1BP1,11752195_s_at,5,9.38738640625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TBK1,11717931_at,2,7.67199040625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TEAD1,11752086_a_at,3,5.43506165625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TEAD4,11733699_a_at,1,4.8574725,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TMEM173,11727044_a_at,1,6.929331156250001,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TNF,11721577_at,1,6.500153,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TSC1,11718820_at,4,7.210329843749999,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,TSC2,11756886_a_at,2,6.10597821875,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,ULK1,11744271_a_at,1,6.480720906249999,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,VCP,11745875_x_at,4,8.185804874999999,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,VDAC1,11715655_s_at,1,7.5372193437499995,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,VDAC2,11748509_s_at,2,9.408404125,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,VDAC3,11754510_s_at,3,9.27587715625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,WWTR1,11755099_a_at,3,6.740463625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,candidate,YAP1,11717924_a_at,8,4.591496375,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,ma,BID,11732218_x_at,4,8.2445195,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,ma,FTH1,11757633_x_at,2,12.245019062499999,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,ma,LACTB,11721387_at,2,7.49352740625,1,highest outer-training mean; exact ties by lexicographic probe ID
1,4,ma,PDK3,11730952_a_at,1,5.81591253125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,AKT1,11716087_s_at,3,7.28737071875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,AMBRA1,11741563_a_at,3,6.43274115625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,ATG5,11718147_a_at,3,6.38146175,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,ATG7,11750782_a_at,3,5.803370093750001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BAK1,11748849_a_at,5,7.166301499999999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BAX,11742537_a_at,2,6.319997125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BBC3,11727707_a_at,2,8.3375160625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BCL2,11721376_at,6,7.31442634375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BCL2L1,11739958_x_at,3,9.6591223125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BCL2L13,11747880_a_at,7,7.578305,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BID,11732218_x_at,4,8.27229059375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BNIP3,11743084_s_at,2,5.508596,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,BNIP3L,11746802_x_at,6,11.0947578125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,CALCOCO2,11744395_s_at,5,8.549046093749999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,CCL5,11753810_a_at,3,10.812784874999998,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,CHUK,11754797_a_at,1,6.61588365625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,CXCL10,11720298_at,1,4.869143218750001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,DNM1,11761584_x_at,3,5.2776007187500005,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,DNM1L,11742435_a_at,4,7.383893812499999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,DNM2,11735759_a_at,3,9.300368531250001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,EIF4EBP1,11718284_x_at,3,7.23811296875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,FIS1,11723286_a_at,1,8.25731596875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,FKBP8,11743133_a_at,3,7.29891425,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,FUNDC1,11731671_at,1,6.03253090625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,GABARAP,11715479_a_at,4,11.5257325,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,GABARAPL2,11754495_x_at,4,10.16575046875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,GDAP1,11739561_at,4,4.190923187499999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,GIGYF1,11720122_at,5,7.97746721875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,GIGYF2,11739463_a_at,7,5.991024187499999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,HIF1A,11718757_s_at,8,9.1498861875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,IKBKB,11730928_a_at,11,7.97835684375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,IL6,11760425_a_at,2,4.46665046875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,INF2,11736439_a_at,5,6.133918062499999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,IRF3,11745499_x_at,6,6.42922275,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,IRF7,11718916_a_at,1,8.62791071875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,LATS1,11745334_a_at,3,3.01326325,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,LATS2,11755581_a_at,3,6.85891140625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MAP1LC3B,11738984_x_at,4,9.560703468749999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MCL1,11715483_s_at,6,11.95315884375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MFF,11745184_a_at,5,7.672694125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MFN1,11731456_at,3,6.6549891875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MFN2,11741010_a_at,3,8.510082562500001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MIEF1,11757944_s_at,3,6.239021343749999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MIEF2,11735347_a_at,1,4.3193312187499995,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MST1,11721819_x_at,2,5.2006793125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MTCH2,11721075_a_at,2,6.89347009375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MTFR1,11725658_a_at,5,5.6522739062500005,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MTFR1L,11735789_a_at,8,7.01264128125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,MTOR,11716134_a_at,3,6.36304771875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,NBR1,11738519_x_at,6,7.763097281250001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,NFKB1,11717542_a_at,1,8.79243115625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,OPA1,11740746_s_at,5,6.2236800625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,OPTN,11745271_x_at,3,8.81534803125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,PHB2,11715383_a_at,3,8.6793254375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,PINK1,11726996_at,2,9.0107090625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,PLD6,11725448_at,2,4.80957553125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,PMAIP1,11724509_a_at,2,6.62048959375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,RELA,11745440_s_at,3,7.888072312499999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,RHEB,11716260_s_at,4,8.35355153125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,RPS6KB1,11750648_x_at,7,6.6730106875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,RPTOR,11722498_s_at,6,4.837414375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,SQSTM1,11756761_x_at,5,9.13547590625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TAX1BP1,11752195_s_at,5,9.402431374999999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TBK1,11717931_at,2,7.718818875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TEAD1,11752086_a_at,3,5.44029153125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TEAD4,11733699_a_at,1,4.8595384062499996,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TMEM173,11727044_a_at,1,6.906331375000001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TNF,11721577_at,1,6.505847437500001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TSC1,11718820_at,4,7.189684375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,TSC2,11756886_a_at,2,6.078234999999999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,ULK1,11744271_a_at,1,6.469663375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,VCP,11745875_x_at,4,8.17387459375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,VDAC1,11715655_s_at,1,7.52735415625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,VDAC2,11748509_s_at,2,9.3985236875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,VDAC3,11754510_s_at,3,9.27211709375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,WWTR1,11755099_a_at,3,6.74241896875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,candidate,YAP1,11717924_a_at,8,4.5790528125000005,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,ma,BID,11732218_x_at,4,8.27229059375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,ma,FTH1,11757633_x_at,2,12.259544062500002,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,ma,LACTB,11721387_at,2,7.54588715625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,0,ma,PDK3,11730952_a_at,1,5.85530471875,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,AKT1,11716087_s_at,3,7.29643028125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,AMBRA1,11741563_a_at,3,6.43368865625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,ATG5,11718147_a_at,3,6.39304178125,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,ATG7,11750782_a_at,3,5.8203443749999995,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BAK1,11748849_a_at,5,7.13528915625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BAX,11742537_a_at,2,6.28655784375,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BBC3,11727707_a_at,2,8.314071156250002,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BCL2,11721377_x_at,6,7.366199906249999,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BCL2L1,11739958_x_at,3,9.65167640625,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BCL2L13,11747880_a_at,7,7.556603437500001,1,highest outer-training mean; exact ties by lexicographic probe ID
2,1,candidate,BID,11732218_x_at,4,8.3169553125,1,highest outer-training mean; exact ties by lexicographic probe ID
