"profile","donor","Gene","common_rank_original","rank_percentile_original","p_value_original","common_adjusted_p_value_original","common_rank_mt_excluded","rank_percentile_mt_excluded","p_value_mt_excluded","common_adjusted_p_value_mt_excluded","rank_percentile_shift"
"official_default","hoa3","ADM",282,0.959044368600683,0.999966846826374,0.999999999994531,197,0.668941979522184,0.998572957355971,0.99999999999986,-0.290102389078498
"official_default","hoa3","AFG3L2",239,0.812286689419795,0.999796236202343,0.999999999994531,231,0.784982935153584,0.999485126238816,0.99999999999986,-0.0273037542662116
"official_default","hoa3","AKAP12",41,0.136518771331058,0.965422450853477,0.999999999994531,81,0.273037542662116,0.981821824346959,0.99999999999986,0.136518771331058
"official_default","hoa3","AKT1",150,0.508532423208191,0.998000072303822,0.999999999994531,294,1,0.99999999999986,0.99999999999986,0.491467576791809
"official_default","hoa3","ANKRD29",73,0.245733788395904,0.990549224024603,0.999999999994531,65,0.218430034129693,0.9671150872008,0.99999999999986,-0.0273037542662116
"official_default","hoa3","ANKRD42",75,0.252559726962457,0.990666871825488,0.999999999994531,127,0.430034129692833,0.992650031104792,0.99999999999986,0.177474402730375
"official_default","hoa3","APOD",216,0.733788395904437,0.999600815892052,0.999999999994531,199,0.675767918088737,0.998618511752092,0.99999999999986,-0.0580204778156997
"official_default","hoa3","AQP7",200,0.679180887372014,0.99943551170547,0.999999999994531,129,0.436860068259386,0.992702314377927,0.99999999999986,-0.242320819112628
"official_default","hoa3","ARL15",156,0.52901023890785,0.998262529791941,0.999999999994531,156,0.52901023890785,0.995495371644328,0.99999999999986,0
"official_default","hoa3","ARL4C",278,0.945392491467577,0.999961264919376,0.999999999994531,291,0.989761092150171,0.999989547645523,0.99999999999986,0.0443686006825939
"official_default","hoa3","ATF3",43,0.143344709897611,0.96632878256133,0.999999999994531,62,0.208191126279863,0.966188053999245,0.99999999999986,0.0648464163822526
"official_default","hoa3","ATG5",223,0.757679180887372,0.999667628774837,0.999999999994531,230,0.781569965870307,0.999484518465921,0.99999999999986,0.0238907849829352
"official_default","hoa3","ATP13A3",63,0.21160409556314,0.98534853276593,0.999999999994531,87,0.293515358361775,0.984210123196892,0.99999999999986,0.0819112627986348
"official_default","hoa3","ATP5F1A",55,0.184300341296928,0.981339249400839,0.999999999994531,50,0.167235494880546,0.948421853255187,0.99999999999986,-0.0170648464163823
"official_default","hoa3","ATP5F1B",173,0.587030716723549,0.998687824604443,0.999999999994531,52,0.174061433447099,0.95166496065293,0.99999999999986,-0.41296928327645
"official_default","hoa3","ATP5MC1",52,0.174061433447099,0.979571047472114,0.999999999994531,34,0.112627986348123,0.906458259418347,0.99999999999986,-0.0614334470989761
"official_default","hoa3","ATP8A1",144,0.488054607508532,0.997905422271486,0.999999999994531,149,0.505119453924915,0.995261029137059,0.99999999999986,0.0170648464163822
"official_default","hoa3","B3GNT5",23,0.0750853242320819,0.921362911777514,0.999999999994531,35,0.116040955631399,0.909449127258028,0.99999999999986,0.0409556313993174
"official_default","hoa3","BAX",133,0.450511945392491,0.996939100847777,0.999999999994531,176,0.597269624573379,0.99685867269083,0.99999999999986,0.146757679180887
"official_default","hoa3","BCL2L1",190,0.645051194539249,0.999297075047073,0.999999999994531,237,0.805460750853242,0.999573019254079,0.99999999999986,0.160409556313993
"official_default","hoa3","BCL2L13",162,0.549488054607508,0.99845421260379,0.999999999994531,151,0.511945392491468,0.995297773898405,0.99999999999986,-0.037542662116041
"official_default","hoa3","BGN",199,0.675767918088737,0.999432470078139,0.999999999994531,248,0.843003412969283,0.999702202022853,0.99999999999986,0.167235494880546
"official_default","hoa3","BID",140,0.474402730375427,0.997664788567546,0.999999999994531,169,0.573378839590444,0.996355523254856,0.99999999999986,0.098976109215017
"official_default","hoa3","BIRC3",28,0.0921501706484642,0.932963239192207,0.999999999994531,38,0.126279863481229,0.91455134989543,0.99999999999986,0.0341296928327645
"official_default","hoa3","BMP4",53,0.177474402730375,0.979874283316496,0.999999999994531,70,0.235494880546075,0.972370535879943,0.99999999999986,0.0580204778156997
"official_default","hoa3","BNIP3",206,0.699658703071672,0.999524121712348,0.999999999994531,266,0.904436860068259,0.999869012823682,0.99999999999986,0.204778156996587
"official_default","hoa3","BNIP3L",284,0.965870307167236,0.99998258990537,0.999999999994531,214,0.726962457337884,0.999234907805511,0.99999999999986,-0.238907849829352
"official_default","hoa3","BTNL9",115,0.389078498293515,0.995686427386508,0.999999999994531,63,0.21160409556314,0.96629000956948,0.99999999999986,-0.177474402730375
"official_default","hoa3","C11orf96",15,0.0477815699658703,0.879887405690588,0.999999999994531,24,0.0784982935153584,0.874240718046069,0.99999999999986,0.0307167235494881
"official_default","hoa3","C1orf54",217,0.737201365187713,0.999623902846052,0.999999999994531,175,0.593856655290102,0.996776620898333,0.99999999999986,-0.143344709897611
"official_default","hoa3","C2CD4B",18,0.0580204778156997,0.890021008072092,0.999999999994531,20,0.0648464163822526,0.84209530009766,0.99999999999986,0.00682593856655289
"official_default","hoa3","C7",1,0,0.000819193952544131,0.240843022047975,3,0.0068259385665529,0.0847406425658376,0.99999999999986,0.0068259385665529
"official_default","hoa3","CALCOCO2",26,0.0853242320819113,0.930169575323794,0.999999999994531,17,0.0546075085324232,0.821053153266053,0.99999999999986,-0.0307167235494881
"official_default","hoa3","CAT",46,0.15358361774744,0.970787734053342,0.999999999994531,48,0.160409556313993,0.944169309413231,0.99999999999986,0.00682593856655289
"official_default","hoa3","CBWD5",211,0.716723549488055,0.999579930338918,0.999999999994531,208,0.706484641638225,0.999055247159031,0.99999999999986,-0.0102389078498294
"official_default","hoa3","CCL2",40,0.133105802047782,0.965038352547224,0.999999999994531,77,0.25938566552901,0.979523870773968,0.99999999999986,0.126279863481229
"official_default","hoa3","CCL23",116,0.392491467576792,0.995926241343463,0.999999999994531,83,0.279863481228669,0.982598069043776,0.99999999999986,-0.112627986348123
"official_default","hoa3","CCN1",103,0.348122866894198,0.995112490324181,0.999999999994531,270,0.918088737201365,0.999888478397939,0.99999999999986,0.569965870307167
"official_default","hoa3","CCN2",255,0.866894197952218,0.999907099772136,0.999999999994531,255,0.866894197952218,0.999833176135747,0.99999999999986,0
"official_default","hoa3","CCND1",225,0.764505119453925,0.9996959643975,0.999999999994531,212,0.720136518771331,0.999213574831705,0.99999999999986,-0.0443686006825939
"official_default","hoa3","CD14",276,0.938566552901024,0.999955931936094,0.999999999994531,225,0.764505119453925,0.999422734093952,0.99999999999986,-0.174061433447099
"official_default","hoa3","CD300LG",149,0.505119453924915,0.997953363404481,0.999999999994531,49,0.16382252559727,0.946001115464522,0.99999999999986,-0.341296928327645
"official_default","hoa3","CD83",230,0.781569965870307,0.99970918586569,0.999999999994531,238,0.808873720136519,0.999610476033491,0.99999999999986,0.0273037542662117
"official_default","hoa3","CDH13",138,0.467576791808874,0.997540551235395,0.999999999994531,144,0.488054607508532,0.994577863094391,0.99999999999986,0.0204778156996587
"official_default","hoa3","CGAS",50,0.167235494880546,0.97756145491979,0.999999999994531,152,0.515358361774744,0.995357910255776,0.99999999999986,0.348122866894198
"official_default","hoa3","CKS2",22,0.0716723549488055,0.912829811666811,0.999999999994531,43,0.143344709897611,0.928095205883232,0.99999999999986,0.0716723549488055
"official_default","hoa3","CLDN5",65,0.218430034129693,0.98690541801253,0.999999999994531,56,0.187713310580205,0.956155313911099,0.99999999999986,-0.0307167235494881
"official_default","hoa3","CLPP",177,0.600682593856655,0.998933221803367,0.999999999994531,128,0.433447098976109,0.992694709803213,0.99999999999986,-0.167235494880546
"official_default","hoa3","CNKSR3",137,0.464163822525597,0.997097671757895,0.999999999994531,105,0.354948805460751,0.98808353420781,0.99999999999986,-0.109215017064846
"official_default","hoa3","COX4I1",171,0.580204778156997,0.998657776804681,0.999999999994531,29,0.0955631399317406,0.895161340751771,0.99999999999986,-0.484641638225256
"official_default","hoa3","COX5A",220,0.747440273037543,0.999643142080986,0.999999999994531,115,0.389078498293515,0.990516647975009,0.99999999999986,-0.358361774744027
"official_default","hoa3","COX6C",128,0.433447098976109,0.996682202489815,0.999999999994531,36,0.119453924914676,0.911886888186181,0.99999999999986,-0.313993174061433
"official_default","hoa3","COX7A2",191,0.648464163822526,0.999305092862743,0.999999999994531,71,0.238907849829352,0.973288352211185,0.99999999999986,-0.409556313993174
"official_default","hoa3","CR381670.1",74,0.249146757679181,0.990587672621766,0.999999999994531,51,0.170648464163823,0.948675928757842,0.99999999999986,-0.0784982935153583
"official_default","hoa3","CREB5",72,0.242320819112628,0.989859136362249,0.999999999994531,89,0.300341296928328,0.984489207619427,0.99999999999986,0.0580204778156997
"official_default","hoa3","CRIP1",192,0.651877133105802,0.999318460728862,0.999999999994531,186,0.631399317406143,0.997799483276397,0.99999999999986,-0.0204778156996588
"official_default","hoa3","CX3CL1",236,0.802047781569966,0.999732098249132,0.999999999994531,232,0.78839590443686,0.999487236163739,0.99999999999986,-0.0136518771331059
"official_default","hoa3","CXCL12",81,0.273037542662116,0.99229909609254,0.999999999994531,133,0.450511945392491,0.993082420275121,0.99999999999986,0.177474402730375
"official_default","hoa3","CXCL2",29,0.0955631399317406,0.939473630965977,0.999999999994531,28,0.0921501706484642,0.893802864477887,0.99999999999986,-0.00341296928327646
"official_default","hoa3","CXCL3",69,0.232081911262799,0.989544956298941,0.999999999994531,188,0.638225255972696,0.997891547572198,0.99999999999986,0.406143344709898
"official_default","hoa3","CXCR4",294,1,0.999999999994531,0.999999999994531,243,0.825938566552901,0.999653611194531,0.99999999999986,-0.174061433447099
"official_default","hoa3","CYP1B1",222,0.754266211604096,0.99966618602436,0.999999999994531,58,0.194539249146758,0.956916664271437,0.99999999999986,-0.559726962457338
"official_default","hoa3","DDHD1",170,0.57679180887372,0.998644999662499,0.999999999994531,264,0.897610921501707,0.999862379897737,0.99999999999986,0.320819112627986
"official_default","hoa3","DEPP1",90,0.303754266211604,0.993181042176055,0.999999999994531,72,0.242320819112628,0.973786199234192,0.99999999999986,-0.0614334470989761
"official_default","hoa3","DGKE",114,0.385665529010239,0.995652879787735,0.999999999994531,103,0.348122866894198,0.987528535311753,0.99999999999986,-0.037542662116041
"official_default","hoa3","DLL4",108,0.36518771331058,0.995289064775465,0.999999999994531,201,0.68259385665529,0.998739130739569,0.99999999999986,0.31740614334471
"official_default","hoa3","DNAJA4",290,0.986348122866894,0.999993479153357,0.999999999994531,278,0.945392491467577,0.999948501999809,0.99999999999986,-0.0409556313993175
"official_default","hoa3","DNM1L",160,0.542662116040956,0.998393624247559,0.999999999994531,220,0.747440273037543,0.999378005675342,0.99999999999986,0.204778156996587
"official_default","hoa3","DNM2",213,0.723549488054608,0.999590031939162,0.999999999994531,192,0.651877133105802,0.998145268173431,0.99999999999986,-0.0716723549488054
"official_default","hoa3","DUSP2",280,0.95221843003413,0.999964694062829,0.999999999994531,249,0.84641638225256,0.999703510343798,0.99999999999986,-0.10580204778157
"official_default","hoa3","DUSP4",270,0.918088737201365,0.999948105456674,0.999999999994531,222,0.754266211604096,0.999384643237036,0.99999999999986,-0.16382252559727
"official_default","hoa3","ECRG4",110,0.372013651877133,0.995391268149994,0.999999999994531,155,0.525597269624573,0.995484667237035,0.99999999999986,0.15358361774744
"official_default","hoa3","EDN1",122,0.41296928327645,0.996185593227554,0.999999999994531,134,0.453924914675768,0.993277562341325,0.99999999999986,0.0409556313993174
"official_default","hoa3","EDNRB",117,0.395904436860068,0.995929525063363,0.999999999994531,125,0.42320819112628,0.99245982666751,0.99999999999986,0.0273037542662116
"official_default","hoa3","EFNB1",143,0.484641638225256,0.99787343659866,0.999999999994531,102,0.344709897610922,0.987412742830788,0.99999999999986,-0.139931740614334
"official_default","hoa3","EGR1",36,0.119453924914676,0.953124693897085,0.999999999994531,26,0.0853242320819113,0.885625361629073,0.99999999999986,-0.0341296928327645
"official_default","hoa3","EGR3",42,0.139931740614334,0.965801422924356,0.999999999994531,54,0.180887372013652,0.954224773234331,0.99999999999986,0.0409556313993174
"official_default","hoa3","EIF4EBP1",248,0.843003412969283,0.999863178264736,0.999999999994531,272,0.924914675767918,0.999920570512257,0.99999999999986,0.0819112627986348
"official_default","hoa3","EMCN",47,0.156996587030717,0.971665903355349,0.999999999994531,12,0.037542662116041,0.628359013771286,0.99999999999986,-0.119453924914676
"official_default","hoa3","EMP3",132,0.447098976109215,0.996867172643069,0.999999999994531,123,0.416382252559727,0.99215526373103,0.99999999999986,-0.0307167235494881
"official_default","hoa3","ENG",4,0.0102389078498294,0.702448313695406,0.999999999994531,7,0.0204778156996587,0.398820627746863,0.99999999999986,0.0102389078498294
"official_default","hoa3","ERO1B",214,0.726962457337884,0.999592512672672,0.999999999994531,228,0.774744027303754,0.999450867298088,0.99999999999986,0.0477815699658702
"official_default","hoa3","F2RL3",56,0.187713310580205,0.981575333625021,0.999999999994531,66,0.221843003412969,0.969066710547198,0.99999999999986,0.0341296928327645
"official_default","hoa3","F8",91,0.307167235494881,0.993438463817873,0.999999999994531,67,0.225255972696246,0.969878788849567,0.99999999999986,-0.0819112627986348
"official_default","hoa3","FAM107A",136,0.460750853242321,0.997068819474347,0.999999999994531,126,0.426621160409556,0.992525979710313,0.99999999999986,-0.0341296928327645
"official_default","hoa3","FAM184A",146,0.494880546075085,0.99794134636037,0.999999999994531,195,0.662116040955631,0.998446293332249,0.99999999999986,0.167235494880546
"official_default","hoa3","FAN1",151,0.511945392491468,0.998003051637625,0.999999999994531,106,0.358361774744027,0.988330734672734,0.99999999999986,-0.15358361774744
"official_default","hoa3","FBLN2",99,0.334470989761092,0.994333165634756,0.999999999994531,78,0.262798634812287,0.981002350022377,0.99999999999986,-0.0716723549488054
"official_default","hoa3","FILIP1",158,0.535836177474403,0.998295481467952,0.999999999994531,92,0.310580204778157,0.98499530465591,0.99999999999986,-0.225255972696246
"official_default","hoa3","FILIP1L",148,0.501706484641638,0.997951959332933,0.999999999994531,287,0.976109215017065,0.999974244769893,0.99999999999986,0.474402730375427
"official_default","hoa3","FIS1",86,0.290102389078498,0.992894859028381,0.999999999994531,40,0.133105802047782,0.924128337617534,0.99999999999986,-0.156996587030717
"official_default","hoa3","FKBP8",235,0.798634812286689,0.999729836916907,0.999999999994531,163,0.552901023890785,0.996073587879599,0.99999999999986,-0.245733788395904
"official_default","hoa3","FLT1",218,0.74061433447099,0.999624627147575,0.999999999994531,239,0.812286689419795,0.999628990833,0.99999999999986,0.0716723549488054
"official_default","hoa3","FMO2",87,0.293515358361775,0.992895793606453,0.999999999994531,60,0.201365187713311,0.962235583516909,0.99999999999986,-0.0921501706484641
"official_default","hoa3","FUT8",106,0.358361774744027,0.995238404728856,0.999999999994531,157,0.532423208191126,0.995634908420654,0.99999999999986,0.174061433447099
"official_default","hoa3","GABARAP",245,0.832764505119454,0.999856005562368,0.999999999994531,234,0.795221843003413,0.999550098869192,0.99999999999986,-0.037542662116041
"official_default","hoa3","GABARAPL2",203,0.689419795221843,0.999473544956761,0.999999999994531,209,0.709897610921502,0.999060073184347,0.99999999999986,0.0204778156996587
"official_default","hoa3","GABPA",254,0.863481228668942,0.99989530598615,0.999999999994531,177,0.600682593856655,0.996886700585519,0.99999999999986,-0.262798634812287
"official_default","hoa3","GABRB2",208,0.706484641638225,0.999554349521799,0.999999999994531,138,0.467576791808874,0.994003588410114,0.99999999999986,-0.238907849829351
"official_default","hoa3","GADD45G",79,0.266211604095563,0.991737730361513,0.999999999994531,204,0.692832764505119,0.998859028310566,0.99999999999986,0.426621160409556
"official_default","hoa3","GBP1",212,0.720136518771331,0.999583781625738,0.999999999994531,168,0.569965870307167,0.996310957645012,0.99999999999986,-0.150170648464164
"official_default","hoa3","GCNT2",112,0.378839590443686,0.995459346751459,0.999999999994531,265,0.901023890784983,0.999868727039146,0.99999999999986,0.522184300341297
"official_default","hoa3","GIGYF1",194,0.658703071672355,0.999358917359656,0.999999999994531,210,0.713310580204778,0.99908826101792,0.99999999999986,0.0546075085324231
"official_default","hoa3","GIGYF2",89,0.300341296928328,0.993139083880429,0.999999999994531,86,0.290102389078498,0.983269284165421,0.99999999999986,-0.0102389078498294
"official_default","hoa3","GPRC5A",118,0.399317406143345,0.995999862895702,0.999999999994531,161,0.546075085324232,0.995990175554344,0.99999999999986,0.146757679180887
"official_default","hoa3","GPRC5B",155,0.525597269624573,0.998208873388656,0.999999999994531,97,0.327645051194539,0.986117502212334,0.99999999999986,-0.197952218430034
"official_default","hoa3","GPX4",76,0.255972696245734,0.990801169226683,0.999999999994531,39,0.129692832764505,0.914647177300722,0.99999999999986,-0.126279863481229
"official_default","hoa3","H19",97,0.327645051194539,0.994038168567175,0.999999999994531,124,0.419795221843003,0.992320937436312,0.99999999999986,0.0921501706484641
"official_default","hoa3","HBEGF",14,0.0443686006825939,0.870684004132688,0.999999999994531,19,0.0614334470989761,0.822878856886888,0.99999999999986,0.0170648464163822
"official_default","hoa3","HES1",129,0.436860068259386,0.996726829280377,0.999999999994531,95,0.320819112627986,0.985634510227649,0.99999999999986,-0.116040955631399
"official_default","hoa3","HIF1A",16,0.0511945392491468,0.880896350824788,0.999999999994531,30,0.0989761092150171,0.895606318529729,0.99999999999986,0.0477815699658703
"official_default","hoa3","HLA-DQA1",210,0.713310580204778,0.999569091069487,0.999999999994531,162,0.549488054607508,0.996011070187106,0.99999999999986,-0.16382252559727
"official_default","hoa3","HMOX1",27,0.0887372013651877,0.930622810066316,0.999999999994531,33,0.109215017064846,0.90330129120657,0.99999999999986,0.0204778156996587
"official_default","hoa3","HSPD1",196,0.665529010238908,0.999406566928404,0.999999999994531,135,0.457337883959044,0.993325452822509,0.99999999999986,-0.208191126279864
"official_default","hoa3","HSPE1",101,0.341296928327645,0.994554824110654,0.999999999994531,57,0.191126279863481,0.95663467543214,0.99999999999986,-0.150170648464164
"official_default","hoa3","HTRA2",175,0.593856655290102,0.998789029697353,0.999999999994531,227,0.771331058020478,0.999443679040248,0.99999999999986,0.177474402730376
"official_default","hoa3","ICAM1",8,0.0238907849829352,0.754800721056548,0.999999999994531,6,0.0170648464163823,0.310118720629161,0.99999999999986,-0.0068259385665529
"official_default","hoa3","ICAM4",51,0.170648464163823,0.977633401287067,0.999999999994531,69,0.232081911262799,0.971999435724164,0.99999999999986,0.0614334470989761
"official_default","hoa3","IER3",111,0.37542662116041,0.995411083970461,0.999999999994531,99,0.334470989761092,0.986659846998335,0.99999999999986,-0.0409556313993174
"official_default","hoa3","IFIT1",100,0.337883959044369,0.994498998266736,0.999999999994531,104,0.351535836177474,0.98770048076983,0.99999999999986,0.0136518771331058
"official_default","hoa3","IFIT2",292,0.993174061433447,0.999999999988124,0.999999999994531,258,0.877133105802048,0.999848035302727,0.99999999999986,-0.116040955631399
"official_default","hoa3","IFIT3",202,0.686006825938567,0.999452596824307,0.999999999994531,172,0.583617747440273,0.996546306951848,0.99999999999986,-0.102389078498293
"official_default","hoa3","IFT88",258,0.877133105802048,0.999918918194871,0.999999999994531,263,0.89419795221843,0.999861926454339,0.99999999999986,0.0170648464163823
"official_default","hoa3","IGFBP5",277,0.9419795221843,0.999958282439691,0.999999999994531,267,0.907849829351536,0.999872927707151,0.99999999999986,-0.0341296928327646
"official_default","hoa3","IKBKB",131,0.443686006825939,0.996839825740264,0.999999999994531,82,0.276450511945392,0.981871991853068,0.99999999999986,-0.167235494880546
"official_default","hoa3","IL32",84,0.283276450511945,0.992812620523377,0.999999999994531,94,0.31740614334471,0.985151206051071,0.99999999999986,0.0341296928327645
"official_default","hoa3","INF2",251,0.853242320819113,0.999882962018501,0.999999999994531,215,0.73037542662116,0.999242863236535,0.99999999999986,-0.122866894197952
"official_default","hoa3","INHBB",241,0.819112627986348,0.99983041795552,0.999999999994531,142,0.48122866894198,0.994333250000303,0.99999999999986,-0.337883959044369
"official_default","hoa3","INMT",121,0.409556313993174,0.99617059206285,0.999999999994531,109,0.368600682593857,0.988616218867294,0.99999999999986,-0.0409556313993174
"official_default","hoa3","IRF3",193,0.655290102389078,0.999353030878806,0.999999999994531,187,0.63481228668942,0.997887400643823,0.99999999999986,-0.0204778156996587
"official_default","hoa3","IRF7",227,0.771331058020478,0.99969830337103,0.999999999994531,280,0.95221843003413,0.999957310683389,0.99999999999986,0.180887372013652
"official_default","hoa3","ISG15",180,0.610921501706485,0.999023826160402,0.999999999994531,116,0.392491467576792,0.990741382760972,0.99999999999986,-0.218430034129693
"official_default","hoa3","JAG1",153,0.51877133105802,0.998154790210464,0.999999999994531,165,0.559726962457338,0.996223899165727,0.99999999999986,0.0409556313993175
"official_default","hoa3","JAG2",102,0.344709897610922,0.994723171092631,0.999999999994531,88,0.296928327645051,0.984303962287991,0.99999999999986,-0.0477815699658704
"official_default","hoa3","KCNQ1OT1",45,0.150170648464164,0.969971156490507,0.999999999994531,108,0.36518771331058,0.988544672688493,0.99999999999986,0.215017064846416
"official_default","hoa3","KDM6B",6,0.0170648464163823,0.71739162425801,0.999999999994531,8,0.0238907849829352,0.525623805647858,0.99999999999986,0.0068259385665529
"official_default","hoa3","KDR",93,0.313993174061433,0.99366206773907,0.999999999994531,98,0.331058020477816,0.986537214104991,0.99999999999986,0.0170648464163822
"official_default","hoa3","KEAP1",238,0.808873720136519,0.999789150962164,0.999999999994531,207,0.703071672354949,0.999049517121341,0.99999999999986,-0.10580204778157
"official_default","hoa3","KIAA0040",61,0.204778156996587,0.983666835150857,0.999999999994531,140,0.474402730375427,0.994063081487762,0.99999999999986,0.26962457337884
"official_default","hoa3","LAMA3",123,0.416382252559727,0.996256963048583,0.999999999994531,119,0.402730375426621,0.990951566463638,0.99999999999986,-0.0136518771331058
"official_default","hoa3","LATS1",221,0.750853242320819,0.999646564106752,0.999999999994531,268,0.911262798634812,0.999876136637397,0.99999999999986,0.160409556313993
"official_default","hoa3","LATS2",272,0.924914675767918,0.999950197199851,0.999999999994531,219,0.744027303754266,0.99936743223951,0.99999999999986,-0.180887372013652
"official_default","hoa3","LCN6",260,0.883959044368601,0.999927233240892,0.999999999994531,235,0.798634812286689,0.999556249262121,0.99999999999986,-0.0853242320819113
"official_default","hoa3","LEPR",125,0.42320819112628,0.996291971972899,0.999999999994531,74,0.249146757679181,0.978800706976091,0.99999999999986,-0.174061433447099
"official_default","hoa3","LGALS1",204,0.692832764505119,0.999495991266449,0.999999999994531,167,0.566552901023891,0.996274431912584,0.99999999999986,-0.126279863481229
"official_default","hoa3","LINC00472",289,0.982935153583618,0.999990192496812,0.999999999994531,292,0.993174061433447,0.999991965082431,0.99999999999986,0.0102389078498294
"official_default","hoa3","LONP1",232,0.78839590443686,0.999720711832179,0.999999999994531,206,0.699658703071672,0.998937415933697,0.99999999999986,-0.0887372013651877
"official_default","hoa3","LRG1",263,0.89419795221843,0.999936630766033,0.999999999994531,257,0.873720136518771,0.999846889682236,0.99999999999986,-0.0204778156996587
"official_default","hoa3","LTBP4",98,0.331058020477816,0.994152784355637,0.999999999994531,101,0.341296928327645,0.987333666735049,0.99999999999986,0.0102389078498294
"official_default","hoa3","MAP1B",201,0.68259385665529,0.999446038648136,0.999999999994531,174,0.590443686006826,0.996672945298192,0.99999999999986,-0.0921501706484642
"official_default","hoa3","MAP1LC3B",35,0.116040955631399,0.952861460026912,0.999999999994531,117,0.395904436860068,0.990742044082791,0.99999999999986,0.279863481228669
"official_default","hoa3","MCAM",164,0.556313993174061,0.998473264723151,0.999999999994531,136,0.460750853242321,0.993473017279736,0.99999999999986,-0.0955631399317405
"official_default","hoa3","MCL1",5,0.0136518771331058,0.711662478081298,0.999999999994531,9,0.0273037542662116,0.546040782962489,0.99999999999986,0.0136518771331058
"official_default","hoa3","MEOX2",169,0.573378839590444,0.998642776807522,0.999999999994531,93,0.313993174061433,0.985117400975696,0.99999999999986,-0.25938566552901
"official_default","hoa3","MET",68,0.228668941979522,0.989506248096294,0.999999999994531,47,0.156996587030717,0.944049217598301,0.99999999999986,-0.0716723549488054
"official_default","hoa3","MFF",261,0.887372013651877,0.99992902554459,0.999999999994531,273,0.928327645051195,0.999926171212373,0.99999999999986,0.0409556313993175
"official_default","hoa3","MFN1",279,0.948805460750853,0.999962612946685,0.999999999994531,283,0.962457337883959,0.99996972311346,0.99999999999986,0.0136518771331058
"official_default","hoa3","MFN2",253,0.860068259385666,0.999893099050241,0.999999999994531,241,0.819112627986348,0.999642963279326,0.99999999999986,-0.0409556313993175
"official_default","hoa3","MGP",186,0.631399317406143,0.999196931868325,0.999999999994531,193,0.655290102389078,0.998159004568526,0.99999999999986,0.0238907849829352
"official_default","hoa3","MIGA1",183,0.621160409556314,0.999037919555689,0.999999999994531,141,0.477815699658703,0.994310228346919,0.99999999999986,-0.143344709897611
"official_default","hoa3","MIR222HG",20,0.0648464163822526,0.905170376152173,0.999999999994531,18,0.0580204778156997,0.821272375321303,0.99999999999986,-0.00682593856655289
"official_default","hoa3","MIR22HG",21,0.068259385665529,0.909315220622882,0.999999999994531,42,0.139931740614334,0.927535108245133,0.99999999999986,0.0716723549488055
"official_default","hoa3","MMP2",163,0.552901023890785,0.998463398202134,0.999999999994531,173,0.587030716723549,0.996588068647137,0.99999999999986,0.0341296928327645
"official_default","hoa3","MSX1",30,0.0989761092150171,0.940899661083921,0.999999999994531,31,0.102389078498294,0.899109625111576,0.99999999999986,0.00341296928327645
"official_default","hoa3","MT1E",293,0.996587030716723,0.999999999989532,0.999999999994531,284,0.965870307167236,0.999970560931591,0.99999999999986,-0.030716723549488
"official_default","hoa3","MT1X",249,0.84641638225256,0.999872278869555,0.999999999994531,252,0.856655290102389,0.999816380805064,0.99999999999986,0.0102389078498293
"official_default","hoa3","MT2A",37,0.122866894197952,0.95579734714329,0.999999999994531,68,0.228668941979522,0.970670880634846,0.99999999999986,0.10580204778157
"official_default","hoa3","MTCH2",189,0.641638225255973,0.999282177126551,0.999999999994531,221,0.750853242320819,0.999380109954821,0.99999999999986,0.109215017064846
"official_default","hoa3","MTFR1L",234,0.795221843003413,0.999723647391675,0.999999999994531,198,0.672354948805461,0.998603471956588,0.99999999999986,-0.122866894197952
"official_default","hoa3","MTOR",265,0.901023890784983,0.999939285802544,0.999999999994531,269,0.914675767918089,0.999882548176472,0.99999999999986,0.0136518771331058
"official_default","hoa3","MX1",215,0.73037542662116,0.999597352576481,0.999999999994531,181,0.614334470989761,0.997217458416821,0.99999999999986,-0.116040955631399
"official_default","hoa3","NBR1",107,0.361774744027304,0.995270360616232,0.999999999994531,146,0.494880546075085,0.994834100212155,0.99999999999986,0.133105802047782
"official_default","hoa3","NDUFA1",67,0.225255972696246,0.988080763330824,0.999999999994531,61,0.204778156996587,0.96418492475416,0.99999999999986,-0.0204778156996587
"official_default","hoa3","NDUFB8",82,0.276450511945392,0.992412062276395,0.999999999994531,53,0.177474402730375,0.954055224952176,0.99999999999986,-0.0989761092150171
"official_default","hoa3","NDUFS1",244,0.829351535836177,0.999837065650583,0.999999999994531,244,0.829351535836177,0.999668180689462,0.99999999999986,0
"official_default","hoa3","NFE2L2",11,0.0341296928327645,0.838780839389938,0.999999999994531,15,0.0477815699658703,0.817640728393451,0.99999999999986,0.0136518771331058
"official_default","hoa3","NFKB1",59,0.197952218430034,0.983409216526264,0.999999999994531,216,0.733788395904437,0.999254907824046,0.99999999999986,0.535836177474403
"official_default","hoa3","NFKBIA",3,0.0068259385665529,0.584863564299316,0.999999999994531,1,0,0.0578771369768196,0.99999999999986,-0.0068259385665529
"official_default","hoa3","NIBAN1",176,0.597269624573379,0.998823897524346,0.999999999994531,159,0.539249146757679,0.995888734717159,0.99999999999986,-0.0580204778156996
"official_default","hoa3","NR4A1",49,0.16382252559727,0.976556097813919,0.999999999994531,64,0.215017064846416,0.966316464291692,0.99999999999986,0.0511945392491468
"official_default","hoa3","NR4A2",25,0.0819112627986348,0.928249328631079,0.999999999994531,55,0.184300341296928,0.954582987818089,0.99999999999986,0.102389078498294
